index;middle_2020;east_2020;swest_2020;north_2020;middle_2025;east_2025;swest_2025;north_2025;middle_2030;east_2030;swest_2030;north_2030;middle_2035;east_2035;swest_2035;north_2035;middle_2040;east_2040;swest_2040;north_2040;middle_2045;east_2045;swest_2045;north_2045;middle_2050;east_2050;swest_2050;north_2050
82;201,3632046;205,0977629;126,5865024;108,7937864;206,2202639;209,7465419;129,6052886;111,2184826;105,8778192;111,5956597;66,30823557;60,18951517;110,7946433;116,4003685;69,88518375;63,31270928;111,4856688;117,5544261;69,94434701;63,19487773;105,8470764;111,6680684;66,32553208;60,26879215;105,8470764;111,6680684;66,32553208;60,26879215
83;174,7220309;179,8948841;110,178138;94,95542295;183,717148;188,665558;116,2560977;100,10264;106,4104149;113,0198056;66,9970863;60,13240097;111,4301618;117,9716498;70,38283213;63,03426764;109,6489343;116,2211224;69,22413303;62,05483951;108,6861498;115,6215584;68,19128657;61,02313027;108,6861498;115,6215584;68,19128657;61,02313027
84;129,5614319;136,4055191;81,75508985;71,73560898;138,2001091;144,9297814;87,44373154;76,49936361;100,973264;108,4447408;63,73700022;57,23747854;106,8677214;114,2959576;67,7781173;60,66315201;105,2121213;112,6012255;66,71561161;59,79751922;103,933067;111,4605412;65,77976065;58,9451644;103,933067;111,4605412;65,77976065;58,9451644
85;129,7079692;136,6863211;82,32971941;72,25848875;118,3495645;125,7245614;74,88449716;66,18837533;98,44508655;106,2618017;62,30053399;55,99807882;105,9966114;113,7641197;67,18942071;60,02450403;99,26968725;107,0640917;62,99533841;56,6652439;95,29670621;103,2646745;60,38980998;54,44142352;95,29670621;103,2646745;60,38980998;54,44142352
86;182,6823016;187,8824007;115,4258532;99,1394228;169,2837156;175,1100955;106,7669144;92,05824518;120,6871268;126,2517109;76,84866701;68,38130381;128,3046786;133,4659041;81,98783502;72,71479469;132,2810344;136,6968092;84,95379029;75,3471118;118,8454293;124,3900953;75,98927736;67,77621235;118,8454293;124,3900953;75,98927736;67,77621235
87;233,7347866;237,7026078;146,8672017;124,7796601;220,247095;223,6662994;138,462514;118,0955177;136,4222603;140,064433;86,96433294;77,28441719;146,7272549;149,5190132;94,0712474;83,3568493;151,047479;153,3812888;96,86908591;85,70692927;139,5709584;142,8504737;89,24899983;79,30548439;139,5709584;142,8504737;89,24899983;79,30548439
88;208,3936999;212,1641278;130,6739049;112,1847602;213,9158417;217,64761;134,1231916;114,9939569;139,2510099;142,2236314;88,61524132;79,18244868;146,1046086;148,5251996;93,23562662;83,1076986;146,3081982;148,9673597;93,23826046;83,0452186;143,1351868;145,7489639;91,11494351;81,27550265;143,1351868;145,7489639;91,11494351;81,27550265
89;145,7254082;150,4096153;91,68955138;80,4629731;137,635868;142,4058689;86,41488598;76,15435843;105,3269567;110,0886165;66,67692264;60,5548773;110,661097;115,4802622;69,86468378;63,09262171;107,3761763;112,3713183;67,66115784;61,2775886;106,1012706;110,8725221;66,87779066;60,63525173;106,1012706;110,8725221;66,87779066;60,63525173
90;150,5636037;154,0552648;94,68428294;82,48257323;148,2996954;151,5987951;93,07912681;81,17228327;116,6764246;120,3549657;73,71804838;65,91736983;127,1139253;129,9735168;80,45608767;71,3841022;119,3437298;122,9363767;75,0140706;66,81960627;123,9670052;127,2656761;78,23484699;69,514967;123,9670052;127,2656761;78,23484699;69,514967
91;216,1873357;217,2961365;135,6259892;114,9251446;219,4783084;220,3830565;137,5274689;116,3198429;231,913765;232,7406;146,1425447;123,6769824;240,4304291;241,0781811;151,7390125;128,1816166;228,7716765;230,0916096;143,4168744;121,0938562;236,829369;237,7642489;148,8175463;125,5359877;236,829369;237,7642489;148,8175463;125,5359877
92;236,2593804;235,8008647;148,3755809;124,8456576;240,4141793;240,4252335;150,4935066;126,2610459;304,3915153;304,2192403;191,0189891;158,9775578;302,6014429;302,6876727;190,1058249;158,2490278;292,741949;292,8518621;183,3473334;152,6167821;287,1200286;286,9839354;180,4835152;150,6104967;287,1200286;286,9839354;180,4835152;150,6104967
93;186,2744057;186,8238471;116,8526771;98,97693612;188,6433443;189,5347843;117,9370488;99,70463196;241,1300758;242,2368152;150,6694274;125,8393482;242,8358797;243,7096544;152,2484629;127,3668136;237,7915444;239,1409656;148,6258222;124,2346352;234,458491;235,5902479;146,7780363;122,8060863;234,458491;235,5902479;146,7780363;122,8060863
94;160,3420407;161,1099904;99,87121249;84,64866076;164,7451585;165,3916382;102,869698;87,13979331;216,45342;217,6377754;134,7895285;112,4743991;216,5884633;217,5753854;134,7826254;112,466356;203,7511709;204,8448161;127,0589812;106,3498597;216,9231009;217,9675008;134,8785374;112,4400693;216,9231009;217,9675008;134,8785374;112,4400693
95;154,776892;154,9077508;96,28249012;81,37307835;154,5155191;154,9552979;95,84293489;80,86027659;184,4578452;185,3429727;114,7020203;96,01403218;183,7793527;184,1637574;114,6836864;96,17755707;181,5709681;182,8144776;112,6820773;94,24542594;188,7259285;189,5866294;117,3424015;98,15651004;188,7259285;189,5866294;117,3424015;98,15651004
96;93,71938318;95,08714973;58,04363272;50,3530724;97,84654807;99,33933311;60,13114363;51,84139474;98,93706298;100,270932;61,16431978;52,81378273;42,76266249;45,2464992;26,09171307;24,73744583;42,5718025;45,02826855;26,02351451;24,70687075;42,89478355;45,34051231;26,22120541;24,86582178;42,89478355;45,34051231;26,22120541;24,86582178
97;43,16694301;45,53272604;26,45280015;24,69382041;42,43358904;44,83323764;25,99353519;24,32267863;43,6576883;46,00846958;26,74572071;24,92491362;43,60037376;45,97827922;26,68530921;24,86035336;42,90077311;45,25468742;26,2759308;24,54466827;43,62986921;45,96051802;26,74253796;24,9282918;43,62986921;45,96051802;26,74253796;24,9282918
98;43,16805017;45,42426288;26,51385476;24,44284543;43,73846552;46,02301736;26,85662719;24,71095005;43,44388909;45,71990211;26,65870881;24,54807257;43,64450902;45,90139586;26,7998604;24,66655167;43,55382979;45,79287132;26,75135889;24,63092579;43,81466939;46,05172153;26,91603928;24,76767667;43,81466939;46,05172153;26,91603928;24,76767667
99;44,87214953;47,11448169;27,68463865;25,08689269;44,89857754;47,13293542;27,70773855;25,10502064;45,15649081;47,37671566;27,85115278;25,21387894;44,79104704;47,00443383;27,67086001;25,08854523;44,75926121;46,9636228;27,62007178;25,03719426;45,4102048;47,61054603;28,02782921;25,36643087;45,4102048;47,61054603;28,02782921;25,36643087
100;46,81998648;48,81411722;28,76364757;25,86654341;47,01997226;49,0144142;28,90296225;25,98321388;46,86255731;48,86429854;28,79249184;25,88707229;46,80467983;48,788936;28,79786281;25,90886096;46,92605683;48,90366154;28,85155611;25,94838498;47,11701236;49,10193933;28,94601638;26,01407169;47,11701236;49,10193933;28,94601638;26,01407169
101;50,95258886;52,8652542;31,39086414;27,72665173;51,35901219;53,25856201;31,66016042;27,95080559;51,49005029;53,3931442;31,7442079;28,01204597;51,42531841;53,30839743;31,73266102;28,02172481;51,14962872;53,04849124;31,52114797;27,83382547;51,51173249;53,39477797;31,7600022;28,02846476;51,51173249;53,39477797;31,7600022;28,02846476
102;52,36204934;54,24318423;32,33755421;28,36376085;52,73322678;54,59211622;32,59766091;28,5900091;52,84113162;54,71772454;32,66242636;28,63422148;92,57614715;93,61753502;57,30676252;48,24139706;83,68798757;85,02098905;51,74494196;43,80471453;90,48484029;91,61684657;55,94670114;47,1271335;90,48484029;91,61684657;55,94670114;47,1271335
103;73,08506511;74,5382161;45,36101616;38,73533055;71,96913652;73,4022593;44,71529846;38,24100862;71,65283985;73,11024031;44,48800344;38,04733472;211,2572921;210,0357608;131,3353339;107,2906185;215,027186;213,4110943;133,6768031;109,0975664;215,6800365;213,855989;134,2603793;109,6764311;215,6800365;213,855989;134,2603793;109,6764311
104;121,9115824;122,3926751;76,04191458;63,3802613;121,445455;121,9170711;75,67879034;63,04027503;120,1755821;120,7190438;74,86715239;62,41720046;209,4906511;207,5490144;131,344058;107,9159797;204,732573;202,7417068;128,4856268;105,610717;205,0458471;203,3747225;128,3863562;105,3992737;205,0458471;203,3747225;128,3863562;105,3992737
105;173,9825521;173,0965319;109,3283862;90,36409095;179,4842553;178,6234436;112,5365805;92,72171598;170,7700468;169,9610612;107,1103083;88,43898669;136,4171312;136,0658583;85,81939803;71,45199732;129,9083826;129,5223473;81,87397658;68,3355127;136,5327862;136,091538;85,82212952;71,39397339;136,5327862;136,091538;85,82212952;71,39397339
106;190,215559;188,3916611;120,001213;98,82889002;202,8720946;200,7818409;127,6479234;104,8169948;200,6062847;198,1935677;126,5898223;104,0807551;113,4972076;113,1229081;71,32206528;59,43065429;106,2016127;106,1152015;66,74850642;55,86945115;113,2990011;112,7346796;71,39508845;59,59778465;113,2990011;112,7346796;71,39508845;59,59778465
107;167,9570179;166,4989455;105,958477;86,82482796;177,2032113;175,8579475;111,8809926;91,68210642;183,8305171;181,6531911;116,5026647;95,55023099;111,224801;111,3721693;69,71418771;57,42737448;112,496915;112,3518169;70,75459588;58,39509461;114,9068744;114,5388636;72,26890331;59,59115198;114,9068744;114,5388636;72,26890331;59,59115198
108;129,0387641;128,9031876;81,32390786;66,75750505;126,9590021;127,3703767;79,69804559;65,24830582;128,7007429;128,8259623;80,82407628;66,16731553;112,242595;112,9735995;70,54506666;57,99965519;102,0914837;102,7235538;64,03857013;52,69927319;104,1410596;104,5957794;65,44916456;53,85013814;104,1410596;104,5957794;65,44916456;53,85013814
109;124,8354455;124,4245731;78,77593923;64,56980874;126,2892165;126,2791691;79,33946323;64,82902003;133,1117177;132,6250505;83,77535102;68,50055627;105,8861621;106,456908;66,54631746;54,6343993;101,2968445;102,0416611;63,14227788;51,66325553;95,88414301;96,04898393;60,21484232;49,4289654;95,88414301;96,04898393;60,21484232;49,4289654
110;178,6481675;176,5681485;112,1599211;91,47419476;185,623496;184,0211076;116,5248496;94,94212715;194,1128828;192,058533;121,9483676;99,39136571;130,6275091;128,4894635;82,79031931;68,41084083;124,5103648;122,6169051;78,52727145;64,79330504;121,4056426;119,0899912;76,91613533;63,55542513;121,4056426;119,0899912;76,91613533;63,55542513
111;231,8125446;228,7026529;145,2226771;118,0120483;225,5698176;221,6696928;141,8451335;115,5967219;221,9294357;219,0885556;138,7572858;112,6483976;149,1696869;145,0991255;94,63820587;78,19510987;145,284273;141,7038091;92,03456369;76,00381124;140,580851;136,7126356;89,38070303;73,89529503;140,580851;136,7126356;89,38070303;73,89529503
112;211,591674;208,6348042;132,6428064;108,1523058;229,6405874;226,0826434;144,1928934;117,5553598;210,0607983;207,7601656;131,138146;106,6299;153,2053459;149,0146753;97,48809828;80,79232603;144,5678726;140,7835876;92,02051663;76,32628911;144,9111261;141,0210017;92,25430405;76,47127015;144,9111261;141,0210017;92,25430405;76,47127015
113;142,9768283;141,1695776;89,93561265;73,64025984;145,3064786;143,9967786;91,34148969;74,754983;142,0681193;140,7710361;89,10595135;72,83638714;108,1104787;107,0379794;67,87669706;55,90235481;104,2451083;103,2900906;65,46332521;53,92463856;110,3241203;109,4246401;69,47112616;57,185998;110,3241203;109,4246401;69,47112616;57,185998
114;150,5270943;147,8410313;94,79468362;77,460151;148,4942935;146,7404009;93,29149557;76,12937178;149,4766114;147,1370514;94,01372368;76,77590028;123,1338132;120,8580257;77,7338511;63,83531014;112,133277;110,4251128;70,38612962;57,69540413;117,2439161;115,3723198;73,91057726;60,62223733;117,2439161;115,3723198;73,91057726;60,62223733
115;225,3536114;220,683582;141,6848914;114,9199952;217,4090832;213,2860171;136,4979715;110,695653;215,8582784;211,2920286;135,6911706;110,0485034;230,4422872;226,2649356;144,9452074;117,4224018;222,3532847;218,4960078;139,407517;112,7773649;223,0789954;219,5647223;140,2533918;113,5773907;223,0789954;219,5647223;140,2533918;113,5773907
116;242,3550845;236,9188304;152,1712078;123,02443;236,4061609;231,2605004;148,1203579;119,6628267;236,2383917;231,3374369;148,2838909;119,9241626;281,1040225;276,0921369;176,4412581;142,3324303;294,1728198;289,4042651;184,30182;148,5630502;287,3793478;282,9353625;179,6010058;144,5398451;287,3793478;282,9353625;179,6010058;144,5398451
117;186,8911556;182,7251282;116,8626743;94,30556173;184,5778562;180,6977434;115,2158012;92,88869209;187,1262624;182,7980378;116,7122031;94,03048528;239,9881018;236,3506319;150,3985723;121,2771682;235,163516;231,7899283;146,7844109;118,0821065;240,7966442;236,527014;150,5187163;121,1102776;240,7966442;236,527014;150,5187163;121,1102776
118;171,123892;166,9034648;106,4924389;85,57292356;165,1435042;160,9146182;102,9255799;82,79809681;161,8574107;157,8983318;100,8448528;81,14303733;220,9412008;217,0422289;137,9644741;110,9563749;209,0098865;205,0903443;130,3790033;104,736622;213,273689;209,5029573;132,9959912;106,8352006;213,273689;209,5029573;132,9959912;106,8352006
119;151,1513988;147,0273396;94,16308207;75,506312;154,9836833;150,8220102;96,72944453;77,63840072;154,3250715;150,2748588;95,96053509;76,87797148;193,7528528;190,0070398;120,7295278;96,77643043;181,6555952;178,3511427;113,1123335;90,59025065;185,9033566;182,2238138;115,9511765;93,01050755;185,9033566;182,2238138;115,9511765;93,01050755
120;41,71332567;39,77293087;25,68671066;20,38892214;41,27772144;39,37237679;25,40799435;20,16403991;88,99417041;85,74011493;55,19778526;43,98697783;94,50136268;91,29623879;58,73289106;46,90177984;42,04067784;40,14203969;25,86234228;20,51937944;41,70822558;39,79956062;25,64896112;20,34531407;41,70822558;39,79956062;25,64896112;20,34531407
121;42,66682685;40,30165435;25,96864818;20,84041079;42,12186901;39,77658532;25,61596734;20,55628578;42,82471946;40,45961133;26,06166849;20,91330106;43,21379781;40,88654822;26,28861326;21,09321913;42,89281735;40,54448474;26,0895024;20,92989711;43,05013319;40,69982966;26,18323169;21,00490607;43,05013319;40,69982966;26,18323169;21,00490607
122;43,8730601;41,00693031;26,57400763;21,29081317;43,67936232;40,82999405;26,43645325;21,17123458;44,05878697;41,1779627;26,69189604;21,38507245;43,4255265;40,56433188;26,28885545;21,06136412;44,25181224;41,38652852;26,79380786;21,45691419;45,05166764;42,19760778;27,28640375;21,85392719;45,05166764;42,19760778;27,28640375;21,85392719
123;45,32351752;42,32723789;27,54274073;21,98406199;45,24976714;42,26309508;27,48398514;21,93054483;45,03348553;42,01787513;27,36883814;21,84567493;45,21114412;42,21085275;27,46104064;21,90928336;45,32320113;42,35204549;27,5295184;21,96282231;45,08588707;42,12237825;27,36633146;21,82844827;45,08588707;42,12237825;27,36633146;21,82844827
124;48,08871677;44,7315693;29,28286977;23,40199244;47,98368261;44,64480951;29,18782446;23,30953543;47,56598595;44,22173923;28,93692491;23,11223426;47,46541896;44,12182843;28,84584692;23,02741836;48,1609571;44,8182188;29,28313509;23,37880213;47,31882011;44,02318438;28,73334929;22,92889723;47,31882011;44,02318438;28,73334929;22,92889723
125;52,44417332;48,71892796;31,78572671;25,453248;52,44905676;48,72409567;31,78556467;25,45059878;52,27126842;48,54947038;31,66093234;25,34952574;51,73240725;48,00610938;31,3335927;25,08796228;52,12946849;48,40295302;31,58397128;25,28919022;51,78758874;48,10295869;31,34853207;25,09369287;51,78758874;48,10295869;31,34853207;25,09369287
126;87,46290309;83,04177526;53,57996794;42,65900277;90,06474644;85,22438702;55,37839431;44,20828483;54,78863888;50,91630433;33,30010015;26,56366857;53,7077598;49,84215326;32,63520744;26,0334085;86,38582391;81,80479506;52,95194596;42,21739472;85,58957797;81,00080491;52,61294772;42,01885005;85,58957797;81,00080491;52,61294772;42,01885005
127;216,6451966;209,1360634;134,2094291;107,0925316;220,670706;212,8978815;136,8839062;109,424205;73,46572212;68,9527087;45,00458701;35,99660961;73,99439843;69,53522604;45,33953486;36,26896676;213,8096851;206,2266606;132,3814332;105,6847941;220,638185;213,0019854;136,7600573;109,289023;220,638185;213,0019854;136,7600573;109,289023
128;203,4766738;195,8954559;126,7847434;101,6228799;216,448682;208,6352009;134,810951;107,9875895;125,0727164;119,3804308;77,36026216;61,9353914;122,1243102;116,4396186;75,48015953;60,40488605;205,0377887;197,5655103;127,390434;101,892844;216,4546381;208,4036957;135,0190937;108,2325144;216,4546381;208,4036957;135,0190937;108,2325144
129;138,6027701;131,7572214;87,06885178;69,04704792;130,2705039;123,7167437;81,62956103;64,53093258;173,5019743;166,150265;108,86832;86,52495653;173,7504515;166,2429678;109,0663338;86,68428346;132,1386179;125,907823;82,81747638;65,41511139;146,3330047;139,3242984;91,84025638;72,79412163;146,3330047;139,3242984;91,84025638;72,79412163
130;112,5072329;105,9620549;71,10296418;55,07501161;109,903451;103,8199997;69,38115381;53,61675342;202,617415;194,1894351;128,2212919;101,181898;196,2879368;188,4319247;123,8423651;97,46510721;113,837575;107,7092341;71,89094975;55,67138831;114,6208118;108,3734128;72,15670361;55,82447928;114,6208118;108,3734128;72,15670361;55,82447928
131;113,6437598;107,9655665;72,14070251;54,76248252;116,118963;110,644988;73,66164077;55,96681327;184,9416243;177,4780344;117,6768961;91,67580611;177,3575503;170,0242227;112,9853035;87,96547428;107,0642639;101,448374;68,05673626;51,53303207;110,6777006;105,13141;70,08873568;53,05935955;110,6777006;105,13141;70,08873568;53,05935955
132;111,4640665;106,5368454;71,24071078;53,43173532;111,4796796;106,5859804;71,15107123;53,29935186;133,4808752;127,5534624;85,27211805;64,88814248;128,1092351;122,3918073;81,80046881;61,97778531;105,0530611;99,86991775;67,25226126;50,25136636;105,9680374;101,0647136;67,65358148;50,49280341;105,9680374;101,0647136;67,65358148;50,49280341
