index;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east
2820;0,267769934;0,643468934;0,300649737;0,414379421
2821;0,274646882;0,613090935;0,283120263;0,355848316
2822;0,231569645;0,538951856;0,295381263;0,305378843
2823;0,172703842;0,428268158;0,21583622;0,220305514
2824;0,124646357;0,293755934;0,121820451;0,138279134
2825;0,05545189;0,147733974;0,077668571;0,06083546
2826;0,023699463;0,040766621;0,0284931;0,0112264
2827;0,001078609;0,000626154;0,00103257;0,000203662
2828;0;0;0;0
2829;0;0;0;0
2830;0;0;0;0
2831;0;0;0;0
2832;0;0;0;0
2833;0;0;0;0
2834;0;0;0;0
2835;0;0;0;0
2836;0;0;0;0
2837;0;0,014904002;0;0,013173087
2838;0,020568237;0,090061524;0,022225735;0,066378194
2839;0,056107078;0,234037737;0,058018224;0,154668711
2840;0,083986165;0,396390039;0,097901147;0,243349066
2841;0,109725355;0,534374448;0,127582303;0,303592185
2842;0,113698382;0,61187254;0,146147171;0,356276921
2843;0,13140604;0,656604;0,138396158;0,389621447
2844;0,127801421;0,690709421;0,123207158;0,391210658
2845;0,104122184;0,655611948;0,130760724;0,401985987
2846;0,108225237;0,600485605;0,155282724;0,321892184
2847;0,073790657;0,492339829;0,090447991;0,243895658
2848;0,053636578;0,346130053;0,069756229;0,172696618
2849;0,034777465;0,17645775;0,02746204;0,099192742
2850;0,013897935;0,050756254;0,009134662;0,034741226
2851;0,000344832;0,001595772;0,000314794;0,000416609
2852;0;0;0;0
2853;0;0;0;0
2854;0;0;0;0
2855;0;0;0;0
2856;0;0;0;0
2857;0;0;0;0
2858;0;0;0;0
2859;0;0;0;0
2860;0;0;0;0
2861;0;0,018376956;0,012093338;0,01554142
2862;0,01469124;0,098996499;0,09706633;0,08260933
2863;0,049723749;0,264078632;0,238706645;0,173597171
2864;0,078257542;0,451790882;0,406404474;0,250488474
2865;0,097152774;0,586955645;0,514648974;0,331759737
2866;0,117977211;0,678349698;0,555980487;0,389505868
2867;0,127606382;0,721082605;0,60729754;0,398549921
2868;0,110674066;0,706281276;0,5487255;0,375747158
2869;0,10014675;0,666835145;0,536483763;0,396658039
2870;0,096396213;0,618720592;0,488135645;0,302905935
2871;0,065388308;0,495547145;0,382725237;0,178834342
2872;0,046967432;0,339975474;0,265246461;0,141451777
2873;0,026554504;0,172836276;0,153888553;0,083428015
2874;0,007458021;0,049896876;0,043294188;0,028144413
2875;0,000296114;0,001409456;0,000827622;0,000439788
2876;0;0;0;0
2877;0;0;0;0
2878;0;0;0;0
2879;0;0;0;0
2880;0;0;0;0
2881;0;0;0;0
2882;0;0;0;0
2883;0;0;0;0
2884;0;0;0;0
2885;0,020817574;0,017177006;0,015348884;0,023066572
2886;0,105589796;0,099492525;0,091183843;0,113697178
2887;0,285109184;0,250527;0,231379421;0,29366925
2888;0,487487921;0,419729763;0,372361658;0,497526434
2889;0,640866;0,558595461;0,496751092;0,624188921
2890;0,739912342;0,634229842;0,579529697;0,721638829
2891;0,779933961;0,669178027;0,591848487;0,772349092
2892;0,778248434;0,670841882;0,623574908;0,769705224
2893;0,731528053;0,649298448;0,556071987;0,729375395
2894;0,650786526;0,583459382;0,492190539;0,642084395
2895;0,525768632;0,481013092;0,396919776;0,508280092
2896;0,369710566;0,333298382;0,275795447;0,357909474
2897;0,191935698;0,177553342;0,142056158;0,173269698
2898;0,049713635;0,044574947;0,038951069;0,042781307
2899;0,001454947;0,001900843;0,000801516;0,001299948
2900;0;0;0;0
2901;0;0;0;0
2902;0;0;0;0
2903;0;0;0;0
2904;0;0;0;0
2905;0;0;0;0
2906;0;0;0;0
2907;0;0;0;0
2908;0;0;0;0
2909;0,020172548;0,018366627;0,017002025;0,007646366
2910;0,097099318;0,100426548;0,091886226;0,037516204
2911;0,235838842;0,257683263;0,236505829;0,064198326
2912;0,399541974;0,431203382;0,389082079;0,104616525
2913;0,520346053;0,566926776;0,516714948;0,156221803
2914;0,610037724;0,642180711;0,580743276;0,168417789
2915;0,635154474;0,695973079;0,631277763;0,169157013
2916;0,601954421;0,687095171;0,630483158;0,146005105
2917;0,56575654;0,652067526;0,577791197;0,134594092
2918;0,479821184;0,583671276;0,519691106;0,1338645
2919;0,387394145;0,485472513;0,416103474;0,081568157
2920;0,268769211;0,342901066;0,286281829;0,06752098
2921;0,143874118;0,181781605;0,148104308;0,041559059
2922;0,047189921;0,059705435;0,045159368;0,009754839
2923;0,000806455;0,002184806;0,000924174;0,000297695
2924;0;0;0;0
2925;0;0;0;0
2926;0;0;0;0
2927;0;0;0;0
2928;0;0;0;0
2929;0;0;0;0
2930;0;0;0;0
2931;0;0;0;0
2932;0;0;0;0
2933;0,009852022;0,021563468;0,019787357;0,021797852
2934;0,047829217;0,094702741;0,09891752;0,115078587
2935;0,09956115;0,267921632;0,273907658;0,297276277
2936;0,140950934;0,448605237;0,475241369;0,479036211
2937;0,179845658;0,580907013;0,609146803;0,631581158
2938;0,199417027;0,675159237;0,696329447;0,720471
2939;0,210647448;0,69028804;0,734966526;0,758872105
2940;0,217355842;0,693974526;0,739565605;0,761780842
2941;0,20326725;0,669885947;0,697579145;0,722977619
2942;0,181266316;0,598219776;0,623822921;0,639402
2943;0,143211947;0,487750382;0,510254566;0,518691829
2944;0,105194901;0,340907329;0,360642434;0,358203237
2945;0,061529656;0,179388158;0,188480369;0,177582237
2946;0,022903654;0,049660421;0,044774562;0,057624533
2947;0,000753416;0,002507529;0,001603126;0,001546825
2948;0;0;0;0
2949;0;0;0;0
2950;0;0;0;0
2951;0;0;0;0
2952;0;0;0;0
2953;0;0;0;0
2954;0;0;0;0
2955;0;0;0;0
2956;0;0;0;0
2957;0,01156548;0,021511987;0,01799858;0,006685636
2958;0,058390243;0,104140003;0,095892723;0,032429286
2959;0,117406539;0,277444855;0,262903579;0,068311974
2960;0,172727921;0,458504092;0,439558777;0,097513476
2961;0,241769487;0,596478868;0,562127842;0,109355021
2962;0,279927395;0,691227119;0,658954106;0,112256052
2963;0,278747527;0,385308908;0,696851961;0,131625158
2964;0,308836579;0,430028329;0,694171974;0,170710105
2965;0,277047553;0,398130947;0,643668789;0,12035621
2966;0,250953198;0,343098513;0,578263145;0,114600379
2967;0,214959987;0,295321066;0,466016724;0,071696752
2968;0,144899882;0,215292276;0,332653066;0,056722054
2969;0,092254153;0,12472654;0,173397316;0,035439636
2970;0,031873543;0,047749998;0,054934433;0,017578402
2971;0,000928458;0,002198904;0,002464793;0,000576532
2972;0;0;0;0
2973;0;0;0;0
2974;0;0;0;0
2975;0;0;0;0
2976;0;0;0;0
2977;0;0;0;0
2978;0;0;0;0
2979;0;0;0;0
2980;0;0;0;0
2981;0,018413436;0,018418276;0,010512074;0,025452892
2982;0,076721305;0,062860259;0,054650783;0,118955298
2983;0,163506888;0,120105308;0,101155658;0,266924763
2984;0,282978198;0,186871895;0,154468855;0,403327184
2985;0,374324092;0,185217671;0,200086421;0,51903375
2986;0,408937579;0,195814816;0,157779711;0,596144171
2987;0,383676355;0,215282645;0,123575566;0,628482198
2988;0,396996829;0,182475079;0,126337421;0,684253855
2989;0,333240592;0,151829803;0,136108658;0,637451605
2990;0,254309803;0,102458329;0,09885973;0,571037053
2991;0,203544158;0,094304957;0,095970256;0,453127263
2992;0,156000276;0,087962081;0,084122211;0,311865711
2993;0,084873955;0,067845565;0,050632007;0,167552151
2994;0,030484622;0,022062095;0,030114576;0,043454072
2995;0,00105298;0,001828399;0,003091357;0,001422875
2996;0;0;0;0
2997;0;0;0;0
2998;0;0;0;0
2999;0;0;0;0
3000;0;0;0;0
3001;0;0;0;0
3002;0;0;0;0
3003;0;0;0;0
3004;0;0;0;0
3005;0,023765801;0,011075618;0,0170445;0,027214026
3006;0,109790369;0,044164883;0,123732561;0,117278921
3007;0,259168934;0,098014319;0,121739787;0,254020855
3008;0,41983571;0,15019725;0,032636124;0,412429027
3009;0,541614987;0,181536;0,03625832;0,576375355
3010;0,637494947;0,194488066;0,126228825;0,608320894
3011;0,706319803;0,197507566;0,176973039;0,650639645
3012;0,685024381;0,191957368;0,096073074;0,675214618
3013;0,623724198;0,199320711;0,317039554;0,632298711
3014;0,542144724;0,18127354;0,654371881;0,520386987
3015;0,458682276;0,149616947;0,56818129;0,427651737
3016;0,315048948;0,115506711;0,400916882;0,291408237
3017;0,180958105;0,07896739;0,188872856;0,147424318
3018;0,049803691;0,028055345;0,052266244;0,046413375
3019;0,004539681;0,001149411;0,004184695;0,001638332
3020;0;0;0;0
3021;0;0;0;0
3022;0;0;0;0
3023;0;0;0;0
3024;0;0;0;0
3025;0;0;0;0
3026;0;0;0;0
3027;0;0;0;0
3028;0;0;0;0
3029;0,02421692;0,008217037;0,017291165;0,032264586
3030;0,112356221;0,038235443;0,061986916;0,128331399
3031;0,267623052;0,076580684;0,106654085;0,315451066
3032;0,415289605;0,109716446;0,169472447;0,504227605
3033;0,514246855;0,146802119;0,215978526;0,646329513
3034;0,601378934;0,167618368;0,263722263;0,733805921
3035;0,641427039;0,178208289;0,333553618;0,769189934
3036;0,663610974;0,179390566;0,330544472;0,762117947
3037;0,599972724;0,174846868;0,298901606;0,710721434
3038;0,541162303;0,158641737;0,312831276;0,628000619
3039;0,439378184;0,133067487;0,244909382;0,499438303
3040;0,300955539;0,094861421;0,179508552;0,34048354
3041;0,16452904;0,05694045;0,096095467;0,173837961
3042;0,049890616;0,022504545;0,036507296;0,053012211
3043;0,00297801;0,001092604;0,001157107;0,001107988
3044;0;0;0;0
3045;0;0;0;0
3046;0;0;0;0
3047;0;0;0;0
3048;0;0;0;0
3049;0;0;0;0
3050;0;0;0;0
3051;0;0;0;0
3052;0;0;0;0
3053;0,016007949;0,014391216;0,008398689;0,027788478
3054;0,061782245;0,05533005;0,037537394;0,129915553
3055;0,115403894;0,115756168;0,085373834;0,273488684
3056;0,160387461;0,171649907;0,125891961;0,415523171
3057;0,204538618;0,203809026;0,155468132;0,538017592
3058;0,2376255;0,25744729;0,187875987;0,392038974
3059;0,269927408;0,257180013;0,204447118;0,501887132
3060;0,293967829;0,26448075;0,205879816;0,647776658
3061;0,2736765;0,255114039;0,206684053;0,41658746
3062;0,236662343;0,218494536;0,181719;0,380591842
3063;0,176404776;0,184423066;0,144230487;0,306431092
3064;0,131117333;0,125219436;0,103856353;0,204225592
3065;0,080194694;0,072889141;0,062216629;0,126655263
3066;0,03516947;0,028158885;0,026114341;0,047589873
3067;0,001332965;0,001374161;0,001112744;0,001970407
3068;0;0;0;0
3069;0;0;0;0
3070;0;0;0;0
3071;0;0;0;0
3072;0;0;0;0
3073;0;0;0;0
3074;0;0;0;0
3075;0;0;0;0
3076;0;0;0;0
3077;0,006058095;0,02477442;0,023162117;0,028437959
3078;0,031306966;0,11425894;0,083002058;0,135881112
3079;0,058827276;0,305566658;0,13936654;0,305287342
3080;0,100330231;0,496440474;0,199084737;0,478289763
3081;0,112340329;0,640386829;0,297932909;0,610490408
3082;0,129344881;0,729608961;0,336695921;0,704169553
3083;0,124688013;0,769808763;0,335975961;0,738120869
3084;0,134016197;0,768549434;0,356647737;0,730025526
3085;0,138461171;0,726866369;0,317117329;0,721229487
3086;0,122949513;0,647104855;0,328128632;0,644658434
3087;0,120953368;0,52270579;0,263322553;0,522089369
3088;0,09993919;0,365446184;0,210931579;0,354817737
3089;0,046691487;0,196110987;0,121239908;0,184244882
3090;0,015898366;0,063404684;0,045159103;0,056027858
3091;0,000988417;0,005345334;0,001475741;0,004304762
3092;0;0;0;0
3093;0;0;0;0
3094;0;0;0;0
3095;0;0;0;0
3096;0;0;0;0
3097;0;0;0;0
3098;0;0;0;0
3099;0;0;0;0
3100;0;0;0;0
3101;0,029497192;0,027872465;0,024343575;0,021367802
3102;0,089647848;0,1176873;0,094477603;0,068512552
3103;0,232535211;0,297933631;0,176390329;0,141839447
3104;0,358366974;0,488867645;0,258631974;0,240368092
3105;0,445686869;0,632149421;0,336069869;0,287786763
3106;0,5187135;0,728727671;0,385848276;0,308554855
3107;0,543719487;0,772587474;0,406751211;0,362229237
3108;0,535417066;0,76614154;0,371107145;0,324167645
3109;0,534386487;0,727856013;0,379623868;0,312624197
3110;0,463132066;0,649271961;0,326878935;0,269363961
3111;0,354851448;0,531867829;0,265523369;0,21755329
3112;0,269404895;0,371198644;0,163839418;0,169376132
3113;0,15213079;0,203341895;0,095969294;0,104740532
3114;0,053102266;0,059415043;0,033203905;0,040301151
3115;0,004149357;0,005922685;0,001524628;0,001689682
3116;0;0;0;0
3117;0;0;0;0
3118;0;0;0;0
3119;0;0;0;0
3120;0;0;0;0
3121;0;0;0;0
3122;0;0;0;0
3123;0;0;0;0
3124;0;0;0;0
3125;0,012386211;0,024282414;0,010461267;0,015501665
3126;0,021042905;0,117609766;0,046027149;0,057229157
3127;0,089648811;0,294179724;0,08680292;0,109431111
3128;0,289308553;0,479317934;0,123647803;0,153563487
3129;0,418306697;0,625811842;0,101685395;0,186219356
3130;0,499597223;0,705036395;0,121133238;0,210098447
3131;0,533324605;0,747453868;0,184984105;0,219022105
3132;0,576264592;0,742666974;0,196850211;0,2167635
3133;0,442532526;0,702255276;0,222135513;0,212258329
3134;0,428443934;0,6255855;0,17728125;0,186529974
3135;0,269789436;0,508272869;0,160478961;0,150748658
3136;0,106084618;0,35881725;0,119493944;0,107110382
3137;0,019917455;0,191434855;0,060420821;0,064814025
3138;0,038413626;0,064376751;0,028017541;0,024594719
3139;0,001814072;0,005639026;0,00140492;0,0010612
3140;0;0;0;0
3141;0;0;0;0
3142;0;0;0;0
3143;0;0;0;0
3144;0;0;0;0
3145;0;0;0;0
3146;0;0;0;0
3147;0;0;0;0
3148;0;0;0;0
3149;0,025371506;0,02943189;0,012462108;0,028668876
3150;0,108243296;0,139100227;0,077603317;0,120421946
3151;0,255985698;0,332879408;0,143936724;0,289773276
3152;0,370295684;0,532934526;0,402746882;0,473353579
3153;0,486170803;0,692838;0,676941079;0,606907461
3154;0,534136066;0,780947684;0,420950566;0,68635354
3155;0,578077737;0,434523868;0,295638908;0,701215066
3156;0,663297947;0,41893275;0,4612515;0,709900342
3157;0,693822829;0,405975869;0,481586171;0,654836605
3158;0,610878079;0,343613803;0,344121869;0,553013961
3159;0,451309303;0,283577763;0,185499395;0,45364496
3160;0,308985868;0,214196684;0,110489862;0,324586619
3161;0,171924407;0,124271448;0,140629721;0,170423566
3162;0,061820049;0,045726884;0,046629363;0,057894458
3163;0,006221642;0,003149187;0,00172823;0,002781747
3164;0;0;0;0
3165;0;0;0;0
3166;0;0;0;0
3167;0;0;0;0
3168;0;0;0;0
3169;0;0;0;0
3170;0;0;0;0
3171;0;0;0;0
3172;0;0;0;0
3173;0,031206316;0;0,025179837;0,037553045
3174;0,138461412;0,010340391;0,086121967;0,113296745
3175;0,340305355;0,02749262;0,183173368;0,324632369
3176;0,493172961;0,047189921;0,258135947;0,49834271
3177;0,639069711;0,056585286;0,331591184;0,728289434
3178;0,735792434;0,068010746;0,412214724;0,800427553
3179;0,394750263;0,073263569;0,436510382;0,419212066
3180;0,469185513;0,080274636;0,434562876;0,338487395
3181;0,422624053;0,073997976;0,443221184;0,327153434
3182;0,379467355;0,065525799;0,361567065;0,335022434
3183;0,346650158;0,050511131;0,288198513;0,221259039
3184;0,240115263;0,041076517;0,232361842;0,174427895
3185;0,13436775;0,024412682;0,135376658;0,160844961
3186;0,055829688;0,009349374;0,050546526;0,059695804
3187;0,004523032;0,00109746;0,004835351;0,008757465
3188;0;0;0;0
3189;0;0;0;0
3190;0;0;0;0
3191;0;0;0;0
3192;0;0;0;0
3193;0;0;0;0
3194;0;0;0;0
3195;0;0;0;0
3196;0;0;0;0
3197;0;0,016030198;0,035836216;0,030446047
3198;0,037257115;0,05302714;0,116857058;0,096310733
3199;0,035612763;0,092022513;0,289946645;0,173298592
3200;0,125078815;0,133004882;0,520338829;0,300050171
3201;0,272583316;0,166879145;0,550683118;0,314001513
3202;0,273500724;0,197064513;0,566816013;0,362063092
3203;0,119494184;0,204897395;0,147305609;0,369515526
3204;0,075866021;0,206980224;0,183845412;0,341139932
3205;0,159795119;0,197606289;0,299710658;0,38617575
3206;0,15780379;0,16919554;0,453194684;0,321434684
3207;0,184396579;0,14256904;0,209828763;0,247216145
3208;0,284360329;0,111731132;0,294314566;0,184480856
3209;0,183756079;0,070013633;0,149985355;0,117329487
3210;0,067584308;0,02928313;0,057709532;0,039911578
3211;0,010435659;0,001875288;0,00448631;0,001743932
3212;0;0;0;0
3213;0;0;0;0
3214;0;0;0;0
3215;0;0;0;0
3216;0;0;0;0
3217;0;0;0;0
3218;0;0;0;0
3219;0;0;0;0
3220;0;0;0;0
3221;0,016960247;0,032850956;0,016060634;0,039358484
3222;0,04403582;0,115237508;0,054661859;0,146378329
3223;0,042952267;0,264167724;0,103648552;0,229518118
3224;0,088679392;0,389228961;0,156065289;0,364834579
3225;0,165973776;0,529021697;0,170305579;0,351728408
3226;0,175708895;0,608357013;0,212559316;0,355903697
3227;0,177141592;0,665503579;0,237550855;0,159946816
3228;0,219185842;0,609548921;0,237341368;0,20298071
3229;0,179896224;0,576698013;0,236236145;0,138596013
3230;0,139166684;0,440363013;0,213207762;0,298834184
3231;0,139795145;0,375426908;0,170782342;0,326729645
3232;0,162174118;0,25652025;0,121427724;0,254100316
3233;0,100738852;0,156657632;0,077700596;0,114362961
3234;0,056047602;0,059024242;0,034689335;0,050174988
3235;0,010300427;0,005107436;0,001999946;0,007712559
3236;0;0;0;0
3237;0;0;0;0
3238;0;0;0;0
3239;0;0;0;0
3240;0;0;0;0
3241;0;0;0;0
3242;0;0;0;0
3243;0;0;0;0
3244;0;0;0;0
3245;0,027413641;0,012191677;0,031560517;0,027206321
3246;0,088398872;0,036046906;0,108164076;0,09441283
3247;0,196941711;0,067713853;0,232359434;0,189453158
3248;0,262152316;0,110232458;0,376587513;0,269185776
3249;0,35232075;0,095158315;0,504882553;0,304381974
3250;0,384316856;0,123036679;0,606560724;0,458270526
3251;0,408588434;0,148803079;0,646514921;0,523972342
3252;0,42021375;0,140587342;0,651771355;0,56679675
3253;0,394950118;0,204199105;0,641422224;0,533579842
3254;0,363524684;0,206371026;0,560825171;0,392246053
3255;0,280808684;0,181641948;0,435691698;0,382284592
3256;0,2154825;0,128805513;0,332951645;0,254779342
3257;0,122593145;0,085106799;0,172448605;0,160641253
3258;0,052268171;0,047782986;0,056169683;0,078079117
3259;0,005437043;0,004808994;0,006356842;0,010985584
3260;0;0;0;0
3261;0;0;0;0
3262;0;0;0;0
3263;0;0;0;0
3264;0;0;0;0
3265;0;0;0;0
3266;0;0;0;0
3267;0;0;0;0
3268;0;0;0;0
3269;0,017550832;0,029695795;0,032442529;0,036981892
3270;0,050351246;0,093880686;0,097805313;0,128614567
3271;0,108264004;0,196250645;0,220654658;0,252607421
3272;0,160924421;0,265961605;0,379359;0,384030316
3273;0,195614961;0,35720396;0,453859263;0,536252605
3274;0,200197184;0,352799921;0,489886184;0,607352921
3275;0,199197908;0,425655592;0,553103053;0,632842895
3276;0,211035119;0,383016592;0,497408448;0,568383552
3277;0,202771224;0,365915724;0,476322513;0,562657579
3278;0,189713211;0,342852908;0,396223895;0,458126053
3279;0,157488355;0,28361629;0,339787658;0,345383605
3280;0,111938211;0,220098434;0,290259671;0,240006908
3281;0,064886744;0,14256928;0,166481842;0,142913369
3282;0,03031708;0,054579509;0,06266835;0,05389061
3283;0,002163888;0,012041593;0,008925512;0,002162117
3284;0;0;0;0
3285;0;0;0;0
3286;0;0;0;0
3287;0;0;0;0
3288;0;0;0;0
3289;0;0;0;0
3290;0;0;0;0
3291;0;0;0;0
3292;0;0;0;0
3293;0,021803511;0,02465417;0,029242702;0,025966255
3294;0,063417928;0,070074553;0,11842243;0,077237076
3295;0,114940855;0,127720516;0,284285684;0,141536053
3296;0,172097052;0,180536724;0,44364979;0,182085
3297;0,224538592;0,230462013;0,556589684;0,235299474
3298;0,251275856;0,255576355;0,62581425;0,273495908
3299;0,266308342;0,265036974;0,658407513;0,262826526
3300;0,239243605;0,253984737;0,636933908;0,288542842
3301;0,209749302;0,249888908;0,594615158;0,267844579
3302;0,199705974;0,258622342;0,520567579;0,25115546
3303;0,175309184;0,197953026;0,437788974;0,195694421
3304;0,119661292;0,135903987;0,312819237;0,143130079
3305;0,076870836;0,079839529;0,183329882;0,077368788
3306;0,035312499;0,039841989;0,060573963;0,034874262
3307;0,002249451;0,002417717;0,007279275;0,001971873
3308;0;0;0;0
3309;0;0;0;0
3310;0;0;0;0
3311;0;0;0;0
3312;0;0;0;0
3313;0;0;0;0
3314;0;0;0;0
3315;0;0;0;0
3316;0;0;0;0
3317;0,032692902;0,010119731;0,031992975;0,015186712
3318;0,11031553;0,046444678;0,100541885;0,048685946
3319;0,233780092;0,088612212;0,216415559;0,091365399
3320;0,360314961;0,123476842;0,315147671;0,143339566
3321;0,480548368;0,145367013;0,381552592;0,181381895
3322;0,556226092;0,174090789;0,464352869;0,200062342
3323;0,543806171;0,167408882;0,534453908;0,191112198
3324;0,545710816;0,169219618;0,524954763;0,192063316
3325;0,499411816;0,144541105;0,468477592;0,187091014
3326;0,492125526;0,108028753;0,433047829;0,155499434
3327;0,361095119;0,079483883;0,361080671;0,107552471
3328;0,25817929;0,088903086;0,269768487;0,07846414
3329;0,13451102;0,054751433;0,16578572;0,054150422
3330;0,062105866;0,022422364;0,046511858;0,024685737
3331;0,002714318;0,002424507;0,005674288;0,001743831
3332;0;0;0;0
3333;0;0;0;0
3334;0;0;0;0
3335;0;0;0;0
3336;0;0;0;0
3337;0;0;0;0
3338;0;0;0;0
3339;0;0;0;0
3340;0;0;0;0
3341;0,031624567;0,010635888;0,027497123;0,035392441
3342;0,12588859;0,029107836;0,122768921;0,104119536
3343;0,233854737;0,06047837;0,294266408;0,188482776
3344;0,313861855;0,083091391;0,476758342;0,266606921
3345;0,445619447;0,109201157;0,612534711;0,313483816
3346;0,544706724;0,149691592;0,693338842;0,360117513
3347;0,552221763;0,181738263;0,727899356;0,358492184
3348;0,582055579;0,172075382;0,724776316;0,375771237
3349;0,496368237;0,138644171;0,689941303;0,352005316
3350;0,505195579;0,114257013;0,618804868;0,315424579
3351;0,455265474;0,091420058;0,514232408;0,229255658
3352;0,34080379;0,089354325;0,37208475;0,190110513
3353;0,180380211;0,050565549;0,205509;0,109484565
3354;0,058938521;0,023190916;0,061040132;0,042428791
3355;0,010209156;0,004385282;0,011509063;0,002289541
3356;0;0;0;0
3357;0;0;0;0
3358;0;0;0;0
3359;0;0;0;0
3360;0;0;0;0
3361;0;0;0;0
3362;0;0;0;0
3363;0;0;0;0
3364;0;0;0;0
3365;0,037325258;0,031007664;0,02950273;0,036772646
3366;0,157158955;0,113863323;0,127172961;0,10111665
