index;Wind_east;Wind_swest;Wind_north;Wind_middle
1950;0,2524475;0,2340925;0,1135725;0,2215175
1951;0,13402875;0,120018;0,06699475;0,12817775
1952;0,174045;0,168465;0,12565;0,15705
1953;0,15705;0,107535;0,10391;0,112365
1954;0,21082;0,161;0,2415;0,1744425
1955;0,81324;0,853045;0,937825;0,8615875
1956;0,8420875;0,87275;0,997725;0,8454325
1957;0,76721;0,76721;0,99475;0,7018025
1958;0,868005;0,8046475;0,9990375;0,76721
1959;0,943345;0,9518625;1;0,869545
1960;0,9965925;0,99933;1;0,9991275
1961;0,8694025;0,888545;0,9836;0,86847
1962;0,863185;0,73967;0,8887475;0,7224575
1963;0,4574425;0,3641525;0,405245;0,3468325
1964;0,3482925;0,24871;0,25392;0,242025
1965;0,130866;0,09605275;0,08846;0,093524
1966;0,07158475;0,0376265;0,03839375;0,038689
1967;0,03027875;0,007734552;0,01293655;0,01559775
1968;0,005814178;0,00052459;0,001057933;0,001801108
1969;0,00098361;0;0,00098361;0,00034427
1970;0,00098361;0,000606557;0,000953007;0,00098361
1971;0,00037705;0;3,06E-05;0,000131148
1972;0;0;0;0
1973;0,000672125;3,06E-05;0,000213123;0
1974;0,001330433;0,000953008;0,00098361;0,000540985
1975;0,01178425;0,00377053;0,009344225;0,001949733
1976;0,015672;0,02009825;0,02009825;0,01253675
1977;0,05092925;0,067437;0,05837725;0,05644375
1978;0,1602675;0,27269;0,22892;0,319955
1979;0,15705;0,1927375;0,1808425;0,294865
1980;0,15705;0,15705;0,15705;0,3329525
1981;0,1825425;0,22478;0,1942325;0,4554075
1982;0,4016375;0,60447;0,515885;0,88757
1983;0,775035;0,922655;0,834095;0,99979
1984;0,9990325;1;0,9998375;1
1985;0,953525;0,9933675;0,98004;0,999995
1986;0,4015625;0,46543;0,45813;0,6616375
1987;0,188785;0,1706875;0,1675575;0,1952625
1988;0,06389375;0,05628425;0,0585795;0,05628425
1989;0,038689;0,02452475;0,02629525;0,0187705
1990;0,03337725;0,012131;0,012131;0,012131
1991;0,01257375;0,00897265;0,012131;0,009715825
1992;0,04815175;0,0214935;0,0402625;0,039339
1993;0,23663;0,153715;0,2207275;0,2339875
1994;0,564425;0,634895;0,629835;0,6539125
1995;0,527215;0,67801;0,5737075;0,65519
1996;0,2580925;0,1952405;0,294075;0,3171775
1997;0,115988;0,05322425;0,11851775;0,11851775
1998;0,148595;0,040117;0,09425;0,13048
1999;0,15705;0,083162;0,1791425;0,15705
2000;0,2097325;0,148595;0,257885;0,15705
2001;0,175745;0,174045;0,16566;0,1645275
2002;0,27212;0,35565;0,25256;0,27144
2003;0,130866;0,2054175;0,1164425;0,12965675
2004;0,148595;0,25392;0,134103;0,13048
2005;0,1568075;0,350875;0,143765;0,1497225
2006;0,0937685;0,21877;0,07106125;0,07267175
2007;0,223615;0,583605;0,20685;0,212225
2008;0,390305;0,76721;0,365065;0,390305
2009;0,2812675;0,5540975;0,2468375;0,2744675
2010;0,09090825;0,12287875;0,074481;0,074481
2011;0,03337725;0,02054075;0,0223115;0,0209835
2012;0,01257375;0,00343608;0,012131;0,012131
2013;0,037361;0,012094;0,03027875;0,03027875
2014;0,03851175;0,012131;0,0342625;0,03381975
2015;0,0140785;0,003597105;0,01083075;0,0110165
2016;0,0355905;0,0293815;0,0417105;0,053388
2017;0,038689;0,038689;0,08459;0,07923475
2018;0,0639345;0,040117;0,044809;0,042667
2019;0,088213;0,09403;0,09486;0,1066675
2020;0,20003;0,24635;0,40705;0,394245
2021;0,32175;0,39344;0,691475;0,694915
2022;0,39344;0,42967;0,76721;0,76721
2023;0,5090825;0,581545;0,76721;0,862245
2024;0,8066375;0,89428;0,9318275;0,9596925
2025;0,9978625;0,999965;0,99979;0,999995
2026;1;1;0,9991275;1
2027;1;1;1;1
2028;1;1;1;1
2029;1;1;1;1
2030;1;1;1;1
2031;1;1;0,999215;1
2032;1;1;1;1
2033;1;1;0,994675;0,9967625
2034;0,8649725;0,7653525;0,59523;0,65607
2035;0,782185;0,6742625;0,6752275;0,62951
2036;0,9522;0,913655;0,95122;0,930895
2037;0,9990675;0,9955875;0,999575;0,999995
2038;0,849305;0,6120925;0,850245;0,7819125
2039;0,697245;0,3777575;0,711015;0,5522975
2040;0,3333325;0,13646975;0,3097525;0,259105
2041;0,1645275;0,040066;0,1063275;0,09425
2042;0,206335;0,112622;0,134103;0,13772825
2043;0,25902;0,15705;0,18934;0,1645275
2044;0,37624;0,15705;0,34639;0,3165875
2045;0,5554575;0,15705;0,39344;0,39344
2046;0,52443;0,1789;0,42549;0,385225
2047;0,231595;0,0679195;0,1967025;0,1806775
2048;0,1425575;0,038689;0,081707;0,08459
2049;0,07005475;0,0342625;0,038995;0,044809
2050;0,112365;0,0901045;0,07005475;0,07923475
2051;0,08459;0,08459;0,044809;0,04863425
2052;0,07923475;0,08459;0,038689;0,038689
2053;0,040117;0,08459;0,038689;0,038689
2054;0,079796;0,14014;0,038689;0,047104
2055;0,0358965;0,05628425;0,02319675;0,02054075
2056;0,01443275;0,038689;0,012131;0,012131
2057;0,04043625;0,04633925;0,0320495;0,02673775
2058;0,1028425;0,11889775;0,0774195;0,0671545
2059;0,253225;0,2920025;0,235225;0,246725
2060;0,1927375;0,1853725;0,1961375;0,18764
2061;0,4524075;0,35198;0,4295075;0,4551925
2062;0,62841;0,4452725;0,6107875;0,63681
2063;0,9897975;0,9612725;0,98275;0,9963
2064;1;0,9991275;1;1
2065;1;1;1;1
2066;1;1;1;1
2067;1;1;1;1
2068;1;1;1;1
2069;1;1;1;1
2070;1;0,9974625;1;1
2071;1;0,9828875;0,9998775;0,999995
2072;0,9707025;0,8248075;0,906765;0,961885
2073;0,99177;0,9544575;0,9444675;0,98643
2074;0,8869875;0,8449675;0,72269;0,70291
2075;0,964515;0,991425;0,8763175;0,9107625
2076;1;1;0,999965;1
2077;1;1;0,9979025;1
2078;0,9965;1;0,99475;0,9985125
2079;0,99475;1;0,99475;0,9701125
2080;0,99475;1;0,99475;0,94
2081;0,9963275;1;0,9957125;0,95995
2082;1;1;1;1
2083;1;1;1;1
2084;1;1;1;1
2085;1;0,99545;1;1
2086;1;0,9945675;1;1
2087;0,9979175;0,931625;0,996065;0,98959
2088;0,9995275;0,995885;0,9938375;0,9948425
2089;0,96283;0,9835875;0,8534625;0,8454325
2090;0,9701125;0,8248075;0,8075275;0,79889
2091;0,9986525;0,96632;0,9828875;0,984325
2092;0,96524;0,98745;0,898785;0,87166
2093;0,5291125;0,5699775;0,400145;0,34554
2094;0,191935;0,13830575;0,08846;0,074481
2095;0,1176875;0,088213;0,05837725;0,05117075
2096;0,338605;0,21589;0,22892;0,20277
2097;0,2913875;0,13229125;0,203385;0,180365
2098;0,70553;0,3209925;0,53281;0,559215
2099;0,412295;0,13366475;0,3063525;0,2740925
2100;0,16951;0,03352825;0,10802425;0,08647125
2101;0,595485;0,1404395;0,421025;0,3906475
2102;0,44105;0,0679195;0,304385;0,243415
2103;0,39344;0,0677595;0,25902;0,19104
2104;0,4742625;0,13040075;0,344155;0,366855
2105;0,2903825;0,061618;0,19104;0,2037175
2106;0,262155;0,10074775;0,172345;0,174045
2107;0,4800325;0,336675;0,396065;0,3598325
2108;0,56066;0,39344;0,39344;0,39344
2109;0,4310625;0,3892575;0,3665575;0,3482925
2110;0,2210525;0,2140275;0,1593275;0,13931675
2111;0,2933975;0,35792;0,24349;0,2108475
2112;0,67577;0,8243775;0,629835;0,7091275
2113;0,7677875;0,8852825;0,6329525;0,7741225
2114;0,9482225;0,95381;0,87423;0,95566
2115;0,999965;0,99979;0,99979;0,999995
2116;0,9974625;1;0,9944675;1
2117;0,9012225;0,9822525;0,778345;0,9954275
2118;0,510165;0,6713425;0,4383725;0,73446
2119;0,32399;0,40366;0,24897;0,4240975
2120;0,5472125;0,49377;0,38776;0,48541
2121;0,3701825;0,208065;0,2682075;0,2389875
2122;0,1195725;0,040738;0,076013;0,05469225
2123;0,3179525;0,1120095;0,270415;0,118102
2124;0,212215;0,05628425;0,143628;0,06019
2125;0,11247825;0,02452475;0,08132775;0,027623
2126;0,42988;0,10973975;0,3442025;0,14096875
2127;0,987095;0,7967075;0,9807475;0,797845
2128;1;0,9993875;1;0,999125
2129;1;0,9993875;1;0,9993875
2130;0,9786025;0,88078;0,93448;0,8584675
2131;0,7965875;0,6432775;0,71213;0,6123
2132;0,94796;0,947095;0,92842;0,9659325
2133;0,99979;1;0,9998375;1
2134;0,9972875;0,99968;0,9968125;1
2135;0,9185025;0,9331625;0,8534625;0,9645225
2136;0,697245;0,5212275;0,7259;0,605175
2137;0,3340125;0,2037175;0,4250825;0,243415
2138;0,19104;0,09425;0,143628;0,13772825
2139;0,1425575;0,07158475;0,08459;0,07311475
2140;0,0662295;0,03337725;0,0700545;0,038689
2141;0,10149825;0,05016425;0,142155;0,04939925
2142;0,2181175;0,1532275;0,3611225;0,140143
2143;0,110065;0,0679195;0,1525275;0,0684755
2144;0,134103;0,0677595;0,09425;0,08669125
2145;0,172345;0,12565075;0,1526225;0,14634
2146;0,0966665;0,05016425;0,05326425;0,05704925
2147;0,1147825;0,05169425;0,038689;0,082295
2148;0,0973465;0,05455225;0,0363555;0,0644975
2149;0,3985875;0,31583;0,1291505;0,3153825
2150;0,3419125;0,2885925;0,091433;0,2705925
2151;0,5472125;0,53506;0,22858;0,50918
2152;0,42131;0,34072;0,13931675;0,3274875
2153;0,39344;0,3777575;0,1791425;0,3329525
2154;0,3929925;0,3665575;0,25902;0,3508725
2155;0,23838;0,1927375;0,204635;0,18934
2156;0,115988;0,09425;0,112365;0,10270425
2157;0,08459;0,0578145;0,07693975;0,0616395
2158;0,1268575;0,11719775;0,167065;0,11719775
2159;0,15705;0,1449725;0,240325;0,148595
2160;0,097873;0,05016425;0,08607725;0,05628425
2161;0,1039135;0,04988225;0,0919175;0,050607
2162;0,253225;0,215975;0,230045;0,232065
2163;0,151098;0,13289;0,147698;0,1390245
2164;0,0585795;0,018750325;0,04939925;0,02462475
2165;0,06240425;0,012131;0,038689;0,012131
2166;0,040117;0,00971585;0,038689;0,012131
2167;0,07474675;0,01655725;0,038689;0,01877025
2168;0,01965575;0,003101652;0,01437175;0,010459125
2169;0,03160675;0,0228218;0,02452475;0,024082
2170;0,064538;0,0705345;0,04988225;0,0909555
2171;0,264685;0,4477975;0,2790775;0,4626125
2172;0,8181475;0,993455;0,893845;0,9882475
2173;0,92944;1;0,9838;1
2174;0,6083125;0,9744275;0,6930375;0,9540925
2175;0,2757025;0,53531;0,2781275;0,5175075
2176;0,3195075;0,6490475;0,3195075;0,6042975
2177;0,39344;0,7431125;0,392545;0,73623
2178;0,2828925;0,3610725;0,23773;0,419385
2179;0,0705345;0,05986675;0,0547135;0,0740045
2180;0,106768;0,07005475;0,07693975;0,07923475
2181;0,08459;0,05016425;0,08459;0,08459
2182;0,13048;0,0677595;0,12081925;0,08459
2183;0,15705;0,08459;0,15705;0,1456975
2184;0,15705;0,08579775;0,13410525;0,08628075
2185;0,19104;0,17722;0,174045;0,11505
2186;0,3710375;0,364315;0,3477375;0,36759
2187;0,3015875;0,294865;0,2688775;0,29411
2188;0,2386225;0,1961375;0,2250275;0,144445
2189;0,3418025;0,3373775;0,3217825;0,1958525
2190;0,8497975;0,934945;0,894545;0,6549175
2191;0,998075;1;1;0,97849
2192;1;1;1;0,9998375
2193;1;1;1;1
2194;0,847505;0,762455;0,84726;0,9238475
2195;0,35893;0,24573;0,302765;0,511705
2196;0,392545;0,25902;0,3575925;0,6822975
2197;0,39344;0,25902;0,3038275;0,5732825
2198;0,39344;0,25902;0,308305;0,723605
2199;0,3486325;0,22673;0,242025;0,5454125
2200;0,1925325;0,11553825;0,1655475;0,331965
2201;0,61113;0,546335;0,6083475;0,873495
2202;0,74931;0,69836;0,746325;0,899845
2203;0,5000325;0,4084375;0,46056;0,511705
2204;0,8168625;0,684785;0,8099775;0,6845925
2205;0,8939225;0,7545875;0,8939225;0,73623
2206;0,52541;0,4572475;0,5133675;0,4549525
2207;0,39344;0,262155;0,2688775;0,262155
2208;0,3486325;0,25868;0,3571475;0,2780475
2209;0,180275;0,16098;0,21698;0,14082375
2210;0,3362975;0,2921825;0,321635;0,340545
2211;0,12775;0,08292625;0,1019005;0,11448275
2212;0,0209835;0,015672;0,038689;0,01699975
2213;0,03337725;0,0374265;0,042055;0,01655725
2214;0,0700545;0,083366;0,091531;0,044809
2215;0,031164;0,03956825;0,044809;0,02248825
2216;0,0672495;0,04710425;0,05781425;0,04616175
2217;0,041494;0,02673775;0,038689;0,038689
2218;0,07540975;0,03027875;0,038689;0,05169425
2219;0,05016425;0,01131355;0,0187705;0,038689
2220;0,0355905;0,001057933;0,006557377;0,0187705
2221;0,01295725;0,00098361;0,00098361;0,012131
2222;0,03786275;0,00098361;0,00098361;0,02673775
2223;0,038689;0,00098361;0,008043725;0,038689
2224;0,01699975;0,00098361;0,00098361;0,015672
2225;0,010273275;0,000819673;0,000911477;0,0110039
2226;0,000327868;0;6,55E-06;0,000291075
2227;0;0;0;0
2228;0;0;0;0
2229;0;0;0;0
2230;0;0;0;0
2231;0;0;0;0
2232;0;0;0;0
2233;0;0;0;0
2234;0;0;0;0
2235;0;0;0;0
2236;0;0;0;0
2237;0;0;0;0
2238;0;0;0;0
2239;0;0;0;0
2240;0,000508198;0,00042623;0,000508198;0,000540985
2241;0;0;0;0,000131148
2242;0;0;0;0
2243;0;6,55E-06;0;3,93E-05
2244;0,000163938;0,000911478;0,000196727;0,000960658
2245;0;0,000262295;0;0,000262295
2246;0;0;0;0
2247;0;0;0;0
2248;0;0,000868855;0;0,000868855
2249;0;0,000737705;0;0,000953007
2250;0;0;0;3,06E-05
2251;0;0;0;0
2252;0,000327868;0,001025503;0,000901628;0,0013042
2253;0,01525675;0,05741175;0,03097825;0,02882725
2254;0,012131;0,044809;0,038689;0,02328525
2255;0,03337725;0,0804425;0,07053775;0,0500755
2256;0,047104;0,152945;0,151735;0,15517
2257;0,03147;0,098355;0,101496;0,117195
2258;0,1234915;0,3097775;0,210225;0,22163
2259;0,130923;0,256545;0,195895;0,22673
2260;0,02504925;0,0697695;0,0717445;0,097873
2261;0,015672;0,040984;0,05423075;0,08684425
2262;0,07081975;0,130923;0,201755;0,2142775
2263;0,081224;0,1425575;0,1938825;0,2247875
2264;0,03058475;0,05165575;0,057767;0,0662965
2265;0,00414208;0,00414208;0,00478808;0,006666653
2266;0,002110758;0,001540983;0,00098361;0,001169407
2267;0,015217;0,02608;0,00871275;0,01157365
2268;0,004885355;0,004914855;0,001046985;0,002469958
2269;0,00098361;0,000459025;0;0,000131148
2270;0,00098361;0,000868855;0;0
2271;0,00394753;0,00539353;0,000901628;0,0017501
2272;0,06504675;0,11448475;0,03097825;0,03574175
2273;0,04710425;0,08454725;0,02319675;0,02319675
2274;0,038689;0,040117;0,028951;0,028951
2275;0,038689;0,083162;0,0654645;0,07234975
2276;0,0677595;0,10270425;0,10029025;0,10270425
2277;0,08459;0,15705;0,15705;0,15705
2278;0,05628425;0,09845425;0,11840525;0,12081925
2279;0,02313775;0,03976;0,05092925;0,05628425
2280;0,03680025;0,038689;0,038689;0,03116425
2281;0,01275075;0,01788525;0,01788525;0,012131
2282;0,00860115;0,008415275;0,012131;0,012131
2283;0,015672;0,01744275;0,01744275;0,01655725
2284;0,006161;0,006222928;0,0099017;0,004885355
2285;0,01178425;0,012094;0,012131;0,007114803
2286;0,012131;0,012131;0,012131;0,002469958
2287;0,005256805;0,002469958;0,009344225;0,00098361
2288;0,00098361;0,00098361;0,00098361;0,00098361
2289;0,00098361;0,00098361;0,00098361;0,00098361
2290;0,00098361;0,00098361;0,00098361;0,00414208
2291;0,00098361;0,00098361;0,00098361;0,012131
2292;0,003398905;0,00414208;0,0108305;0,028951
2293;0,012131;0,02496725;0,012131;0,0608745
2294;0,012131;0,03337725;0,02186875;0,08459
2295;0,006928927;0,01178425;0,00990165;0,044809
2296;0,00098361;0,001319503;0,00098361;0,015672
2297;0,000327868;6,01E-05;0,000131148;0,002469958
2298;0,000131148;0;0;0,00098361
2299;0,00098361;0,000311475;0,000622952;0,00098361
2300;0,008486403;0,01853555;0,01402725;0,0143715
2301;0,05113125;0,11458625;0,07158475;0,0677595
2302;0,04710425;0,09650425;0,085073;0,0601095
2303;0,115988;0,220495;0,151735;0,131688
2304;0,148595;0,161025;0,13893425;0,15705
2305;0,083162;0,08347825;0,07540975;0,089609
2306;0,026838;0,02748625;0,02452475;0,02457575
2307;0,012131;0,027623;0,02054075;0,0209835
2308;0,012131;0,003956355;0,004513705;0,007114803
2309;0,01443275;0,003398905;0,004513705;0,0108305
2310;0,07270325;0,046705;0,04167225;0,04497375
2311;0,22325;0,2197075;0,191085;0,20685
2312;0,1791425;0,25902;0,1643;0,1995375
2313;0,2165325;0,25902;0,25664;0,28366
2314;0,134103;0,2301275;0,2114325;0,2301275
2315;0,06928975;0,1497275;0,1477275;0,1497275
2316;0,13531275;0,32896;0,30619;0,32896
2317;0,1808425;0,4598725;0,435145;0,4534425
2318;0,464155;0,96968;0,9317825;0,9507375
2319;0,663935;1;1;1
2320;0,9006425;1;1;1
2321;0,6417575;0,988075;0,974425;0,9746
2322;0,56066;0,8996825;0,94;0,94
2323;0,7431125;0,93808;0,9083225;0,9112025
2324;0,76721;0,77777;0,7293425;0,719015
2325;0,76721;0,7259;0,76721;0,76721
2326;0,76721;0,56066;0,663935;0,65705
2327;0,7155725;0,471475;0,56066;0,56066
2328;0,5483975;0,33071;0,5578725;0,5044725
2329;0,3497475;0,16729;0,33201;0,219685
2330;0,174045;0,08459;0,135695;0,1365195
2331;0,15705;0,08459;0,148595;0,15705
2332;0,19946;0,07049725;0,1809925;0,10995025
2333;0,59366;0,2488325;0,53739;0,321055
2334;0,7155725;0,39344;0,76721;0,4519675
2335;0,56066;0,32175;0,663935;0,39344
2336;0,415735;0,25902;0,45754;0,39344
2337;0,3531125;0,25902;0,3038275;0,3575925
2338;0,24712;0,215615;0,2063325;0,2769425
2339;0,3710375;0,5889325;0,4496175;0,6422925
2340;0,443605;0,77585;0,43803;0,79313
2341;0,6536075;0,966355;0,6260675;0,9792
2342;0,8188175;0,9985575;0,81479;0,999615
2343;0,49236;0,723395;0,45422;0,8603275
2344;0,3531125;0,471475;0,25902;0,5665925
2345;0,21313;0,2873875;0,18424;0,357015
2346;0,143765;0,12097475;0,11376425;0,1859475
2347;0,02975925;0,010497178;0,015247703;0,02434975
2348;0,012131;0,00098361;0,003398905;0,003956305
2349;0,01295725;0,00098361;0,012131;0,012131
2350;0,04250375;0,00552558;0,02673775;0,01655725
2351;0,131637;0,06463825;0,0888965;0,07311475
2352;0,08506975;0,03993975;0,06363925;0,04694525
2353;0,012983703;0,001994545;0,007437178;0,005442603
2354;0,002284158;0,000303825;0,000871405;0,001484523
2355;0,04505475;0,03372925;0,03037475;0,03442275
2356;0,038689;0,02054075;0,038689;0,02054075
2357;0,0677595;0,01788525;0,044809;0,02673775
2358;0,0919175;0,04710425;0,095458;0,04710425
2359;0,22325;0,1731475;0,256005;0,1731475
2360;0,250445;0,1958525;0,2570325;0,1958525
2361;0,5420225;0,639325;0,639325;0,6289975
2362;0,56066;0,82499;0,7293425;0,79313
2363;0,7431125;0,9915825;0,8334475;0,978325
2364;0,61574;0,9730125;0,74713;0,98675
2365;0,8881625;0,9998375;0,9551375;0,9998775
2366;0,9112025;1;0,96555;1
2367;0,76721;0,999615;0,8132875;1
2368;0,76721;0,9951075;0,7741225;0,99694
2369;0,9006425;0,9995575;0,9254075;0,9993875
2370;0,59846;0,6847875;0,589;0,7357375
2371;0,2012925;0,13966825;0,1876425;0,2075275
2372;0,2658625;0,2068;0,242025;0,2605625
2373;0,21313;0,126177;0,178925;0,180885
2374;0,10149825;0,03956825;0,07818775;0,05628425
2375;0,1027035;0,05475425;0,08459;0,07923475
2376;0,08459;0,040117;0,04710425;0,044809
2377;0,11236425;0,083162;0,044809;0,0639345
2378;0,08459;0,07923475;0,08459;0,08459
2379;0,08459;0,040117;0,05628425;0,07923475
2380;0,11236425;0,083162;0,038689;0,038689
2381;0,09087;0,08459;0,038689;0,038689
2382;0,14948;0,083162;0,038689;0,04939925
2383;0,05483475;0,02462475;0,01699975;0,01699975
2384;0,038689;0,012131;0,012131;0,012131
2385;0,02780875;0,0140001;0,0192805;0,0201985
2386;0,1310605;0,11876575;0,1783925;0,18849125
2387;0,15875;0,15773;0,26126;0,2769425
2388;0,293665;0,3180975;0,525345;0,55445
2389;0,7230975;0,8634;0,977425;0,9834475
2390;0,417115;0,509455;0,8525;0,847475
2391;0,24372;0,2183775;0,501375;0,562035
2392;0,3195075;0,288145;0,56066;0,56066
2393;0,4740275;0,5064525;0,6750025;0,6786375
2394;0,9784875;0,9969175;0,99925;0,9994975
2395;0,986675;0,9967625;0,9902875;0,995255
2396;0,6367775;0,6095125;0,6144825;0,6692425
2397;0,7121275;0,705245;0,7121275;0,7018
2398;0,76721;0,7086875;0,663935;0,65705
2399;0,554755;0,4755525;0,44589;0,5044725
2400;0,245115;0,1561525;0,19918;0,219685
2401;0,1119765;0,05466125;0,07677725;0,091875
2402;0,02512325;0,005180328;0,0165139;0,0174425
2403;0,06486575;0,02876525;0,0355905;0,0409455
2404;0,041494;0,015672;0,024023;0,024023
2405;0,038689;0,02673775;0,03786275;0,03786275
2406;0,0376265;0,015672;0,03116425;0,03116425
2407;0,01275075;0,003398905;0,007114803;0,012131
2408;0,0108305;0,000953007;0,00098361;0,0089726
2409;0,00098361;3,06E-05;0,000508198;0,000836065
2410;0,008043653;0,001054652;0,004327955;0,006185753
2411;0,02496725;0,01157365;0,02452475;0,02452475
2412;0,03600375;0,02718025;0,0355905;0,03600375
2413;0,007330053;0,00302733;0,005256805;0,007330053
2414;0,00098361;0,00037705;0,000786888;0,00098361
2415;0,000491803;0;0;0,0002459
2416;0;0;0;0
2417;0,000540985;0;0;0
2418;0,000262295;0;0;0
2419;0,00098361;0;0,000540985;0,000868855
2420;0,00098361;0,000868855;0,00098361;0,00098361
2421;0,00098361;0,00098361;0,00098361;0,00098361
2422;0,00098361;0,00098361;0,00098361;0,00098361
2423;0,00098361;0,00037705;0,00037705;0,00098361
2424;0,00098361;0,000868855;0;0,00098361
2425;0,001949733;0,003301655;0,001834978;0,00469958
2426;0,040952;0,07370925;0,047554;0,05564225
2427;0,13362275;0,2335275;0,17966;0,2142775
2428;0,0874885;0,25902;0,1051205;0,1825425
2429;0,08539525;0,2769425;0,095458;0,1901225
2430;0,1815125;0,62164;0,251525;0,50111
2431;0,1353135;0,364755;0,1808425;0,309925
2432;0,2575525;0,53721;0,33524;0,464305
2433;0,616065;0,946305;0,8618625;0,880465
2434;0,868005;0,9930475;0,99475;0,934625
2435;0,94;0,9417025;0,99496;0,7795
2436;0,974675;0,9810625;0,9998775;0,9359675
2437;0,99475;0,9930475;1;0,94
2438;0,9957125;0,9472375;1;0,9536875
2439;0,99947;0,9903825;0,999995;0,978855
2440;0,844545;0,5649025;0,874355;0,534945
2441;0,73967;0,3798475;0,73967;0,4324575
2442;0,397705;0,2047825;0,3641525;0,3015875
2443;0,21313;0,15705;0,18424;0,1825425
2444;0,134103;0,112365;0,134103;0,1497225
2445;0,0600075;0,05092925;0,04939925;0,06631
2446;0,082652;0,07923475;0,0624045;0,08459
2447;0,041494;0,044809;0,038689;0,05628425
2448;0,05628425;0,02452475;0,0355905;0,038689
2449;0,038689;0,01178425;0,012131;0,03851175
2450;0,01611475;0,00245758;0,012131;0,0140785
2451;0,045011;0,02743375;0,0336425;0,03381975
2452;0,038689;0,005991178;0,0140785;0,038689
2453;0,038689;0,002469958;0,012131;0,038689
2454;0,038689;0,01131355;0,012131;0,038689
2455;0,01699975;0,001057933;0,003398905;0,01788525
2456;0,01699975;0,007300525;0,01070675;0,012131
2457;0,005814178;0,00098361;0,001664858;0,005256805
2458;0,00098361;0,00098361;0,004327778;0,00098361
2459;0,00098361;0,00098361;0,00098361;0,00098361
2460;0,000590173;0,0002459;0,00098361;0,0002459
2461;0,001169407;0,002903825;0,004027305;0,001834978
2462;0,0146719;0,06581175;0,0662785;0,02563825
2463;0,009530075;0,044809;0,042667;0,012308
2464;0,012131;0,038689;0,038689;0,012131
2465;0,00377053;0,0170678;0,0177615;0,006557377
2466;0,00098361;0,001057933;0,001664858;0,00098361
2467;0,008043653;0,00487658;0,006734377;0,009521225
2468;0,04859575;0,06105925;0,052283;0,06291175
2469;0,2180425;0,2941775;0,226015;0,321325
