;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east
2896;0,39692;0,354485;0,2876775;0,3838575
2897;0,2026325;0,186135;0,14609;0,18253
2898;0,05126725;0,045632;0,039352;0,0439945
2899;0,001371275;0,001802125;0,000779778;0,001231428
2900;0;0;0;0
2901;0;0;0;0
2902;0;0;0;0
2903;0;0;0;0
2904;0;0;0;0
2905;0;0;0;0
2906;0;0;0;0
2907;0;0;0;0
2908;0;0;0;0
2909;0,019615025;0,017770425;0,016375075;0,007237025
2910;0,09786425;0,10142625;0,09211475;0,036864
2911;0,24266;0,2669125;0,24251;0,06378775
2912;0,4182475;0,4545425;0,4056075;0,10458175
2913;0,55212;0,606505;0,54648;0,1571225
2914;0,6553175;0,696105;0,6202275;0,1698575
2915;0,6875775;0,7623825;0,6800425;0,1706225
2916;0,6523575;0,75622;0,6836875;0,1470925
2917;0,61027;0,7170225;0,626485;0,1353925
2918;0,5125775;0,63834;0,559425;0,134572
2919;0,4094875;0,5255575;0,441935;0,08183
2920;0,2809225;0,3657725;0,300425;0,06731925
2921;0,148165;0,1907475;0,15284725;0,04131025
2922;0,04769425;0,06134775;0,045814475;0,009596875
2923;0,000794333;0,00206074;0,000906225;0,000276093
2924;0;0;0;0
2925;0;0;0;0
2926;0;0;0;0
2927;0;0;0;0
2928;0;0;0;0
2929;0;0;0;0
2930;0;0;0;0
2931;0;0;0;0
2932;0;0;0;0
2933;0,0094331;0,02092715;0,01916935;0,021231925
2934;0,047216;0,09575625;0,1000065;0,11716775
2935;0,09943825;0,2782625;0,284425;0,3106425
2936;0,141545;0,47408;0,502755;0,5097175
2937;0,181275;0,6235175;0,654885;0,68298
2938;0,2016075;0,73478;0,7595825;0,791045
2939;0,213345;0,7582675;0,810335;0,84186
2940;0,22034;0,7657975;0,8199575;0,84941
2941;0,2060175;0,73925;0,7729525;0,8058075
2942;0,1834;0,6562875;0,6864075;0,7074775
2943;0,1444325;0,5286075;0,554425;0,5662
2944;0,105688;0,3639225;0,3856375;0,384785
2945;0,0615085;0,1882175;0,1981325;0,1872075
2946;0,022707475;0,05085425;0,0459745;0,05941425
2947;0,000736715;0,00245399;0,001496075;0,001455533
2948;0;0;0;0
2949;0;0;0;0
2950;0;0;0;0
2951;0;0;0;0
2952;0;0;0;0
2953;0;0;0;0
2954;0;0;0;0
2955;0;0;0;0
2956;0;0;0;0
2957;0,011143325;0,02085245;0,0174206;0,006297723
2958;0,057795;0,10555725;0,096705;0,03181
2959;0,1174775;0,288935;0,27214;0,06788725
2960;0,174;0,485935;0,4629;0,0974535
2961;0,2450525;0,6425175;0,6006575;0,1096055
2962;0,28497;0,7535925;0,7134875;0,1125775
2963;0,28423;0,41423;0,762015;0,1321575
2964;0,3154375;0,447765;0,7624425;0,1718575
2965;0,283085;0,41407;0,7050975;0,1211225
2966;0,255795;0,35534;0,628745;0,1150045
2967;0,2184625;0,30399;0,5011425;0,0717545
2968;0,14657;0,2202725;0,35276;0,05644675
2969;0,09264975;0,126365;0,1809125;0,035139
2970;0,03176625;0,04781075;0,05610575;0,017289375
2971;0,000914178;0,002159645;0,002409;0,000560505
2972;0;0;0;0
2973;0;0;0;0
2974;0;0;0;0
2975;0;0;0;0
2976;0;0;0;0
2977;0;0;0;0
2978;0;0;0;0
2979;0;0;0;0
2980;0;0;0;0
2981;0,017981;0,0179243;0,010052725;0,0249115
2982;0,076321;0,062138;0,0537925;0,12073725
2983;0,1647725;0,11997175;0,1005915;0,2763525
2984;0,2887925;0,1880125;0,15458;0,4227025
2985;0,3864;0,1867525;0,2012625;0,5504025
2986;0,424885;0,1974875;0,15876;0,63873
2987;0,3980775;0,2175175;0,123825;0,6812375
2988;0,41161;0,1841775;0,126315;0,7488
2989;0,34452;0,1527175;0,13617;0,7012575
2990;0,2603725;0,10266025;0,09879975;0,6244825
2991;0,2069725;0,09419475;0,095689;0,489055
2992;0,157795;0,08772175;0,0837425;0,33129
2993;0,085343;0,067477;0,0502185;0,174931
2994;0,030370375;0,021832;0,02967625;0,0443025
2995;0,00103584;0,001781738;0,003030973;0,00138005
2996;0;0;0;0
2997;0;0;0;0
2998;0;0;0;0
2999;0;0;0;0
3000;0;0;0;0
3001;0;0;0;0
3002;0;0;0;0
3003;0;0;0;0
3004;0;0;0;0
3005;0,023200525;0,0106305;0,0165515;0,02674825
3006;0,111301;0,0434575;0,124564;0,11887325
3007;0,2683325;0,09757175;0,122922;0,262505
3008;0,4416;0,150515;0,03276875;0,43299
3009;0,5773575;0,1826575;0,0356315;0,6157375
3010;0,6891075;0,1961125;0,12558825;0,6584375
3011;0,77243;0,1993125;0,1774275;0,708985
3012;0,753735;0,1936075;0,096273;0,7404625
3013;0,684145;0,2010325;0,324754;0,6938825
3014;0,58932;0,18285;0,697295;0,5644125
3015;0,493015;0,150545;0,615365;0,45711
3016;0,334215;0,1158165;0,4296175;0,307845
3017;0,1891425;0,07884525;0,198485;0,1531545
3018;0,051047;0,02781075;0,053424;0,047122
3019;0,004458477;0,0011263;0,004082987;0,001601675
3020;0;0;0;0
3021;0;0;0;0
3022;0;0;0;0
3023;0;0;0;0
3024;0;0;0;0
3025;0;0;0;0
3026;0;0;0;0
3027;0;0;0;0
3028;0;0;0;0
3029;0,023713925;0,007792;0,016784325;0,031541025
3030;0,113483;0,03751275;0,061148;0,1309145
3031;0,276755;0,0759915;0,10612125;0,33017
3032;0,4365325;0,1094285;0,1696775;0,5373075
3033;0,545485;0,1470625;0,21745;0,7002
3034;0,644185;0,16845;0,266665;0,8065775
3035;0,693095;0,1792575;0,3395325;0,8539075
3036;0,7219775;0,180445;0,337211;0,8493775
3037;0,651975;0,1758575;0,3045475;0,7902375
3038;0,5839775;0,1595;0,318985;0,6919825
3039;0,469095;0,13357;0,2494575;0,5425275
3040;0,31742;0,0948895;0,1815625;0,363805
3041;0,170445;0,05668275;0,09647525;0,18236
3042;0,05066575;0,0222198;0,036291;0,05423425
3043;0,002917498;0,00106586;0,00113658;0,00106542
3044;0;0;0;0
3045;0;0;0;0
3046;0;0;0;0
3047;0;0;0;0
3048;0;0;0;0
3049;0;0;0;0
3050;0;0;0;0
3051;0;0;0;0
3052;0;0;0;0
3053;0,0155533;0,013926275;0,007953425;0,0273105
3054;0,0612315;0,0546055;0,036745;0,13214325
3055;0,11537675;0,11541;0,08463375;0,283565
3056;0,1613525;0,1723785;0,125465;0,4361675
3057;0,2065775;0,20532;0,1556275;0,571005
3058;0,240815;0,2604775;0,1885675;0,4126625
3059;0,2743425;0,2608;0,2056675;0,523895
3060;0,2995925;0,2685;0,20746;0,69307
3061;0,279165;0,2590425;0,2083225;0,445175
3062;0,240655;0,22146775;0,1829375;0,39588
3063;0,178645;0,186075;0,14469;0,31671575
3064;0,13206225;0,12586725;0,10380775;0,2089675
3065;0,0803435;0,07279125;0,0618845;0,1284425
3066;0,034965;0,027844;0,02575725;0,0479125
3067;0,001314765;0,001348108;0,001087723;0,0019401
3068;0;0;0;0
3069;0;0;0;0
3070;0;0;0;0
3071;0;0;0;0
3072;0;0;0;0
3073;0;0;0;0
3074;0;0;0;0
3075;0;0;0;0
3076;0;0;0;0
3077;0,005665975;0,02411365;0,022611275;0,027879
3078;0,03071525;0,11602425;0,08225625;0,1383525
3079;0,05834375;0,318395;0,1392555;0,3182225
3080;0,10020075;0,5266925;0,200035;0,5069375
3081;0,11256475;0,6906075;0,30201375;0,655635
3082;0,1298125;0,79815;0,34268;0,766175
3083;0,1251825;0,8505675;0,343175;0,8115175
3084;0,1345675;0,85313;0,36486;0,80653
3085;0,1391525;0,805815;0,323935;0,79681
3086;0,1234825;0,7121225;0,335325;0,70784
3087;0,121365;0,5679675;0,2686325;0,566295
3088;0,10017525;0,3908025;0,214155;0,379015
3089;0,04660625;0,2060475;0,1222685;0,1934075
3090;0,015674125;0,06503325;0,04507775;0,05752
3091;0,000954423;0,005227125;0,001451658;0,004221775
3092;0;0;0;0
3093;0;0;0;0
3094;0;0;0;0
3095;0;0;0;0
3096;0;0;0;0
3097;0;0;0;0
3098;0;0;0;0
3099;0;0;0;0
3100;0;0;0;0
3101;0,02901775;0,027155925;0,023799525;0,02094055
3102;0,0896515;0,119266;0,09403325;0,06800925
3103;0,23669;0,310145;0,1774225;0,142175
3104;0,370355;0,5182075;0,2618425;0,24351
3105;0,4643225;0,6808825;0,34277;0,2930175
3106;0,543335;0,79602;0,39623;0,3154425
3107;0,573165;0,85241;0,420065;0,3710575
3108;0,565065;0,849055;0,3829775;0,33233
3109;0,5651875;0,8054875;0,39011;0,3202525
3110;0,48874;0,71352;0,335195;0,2750675
3111;0,3702125;0,57756;0,2706625;0,2211775
3112;0,278;0,396905;0,16608125;0,1714575
3113;0,1554075;0,2138425;0,09605625;0,1054805
3114;0,05352625;0,0609595;0,0329825;0,040323775
3115;0,004077975;0,005778725;0,001495298;0,0016693
3116;0;0;0;0
3117;0;0;0;0
3118;0;0;0;0
3119;0;0;0;0
3120;0;0;0;0
3121;0;0;0;0
3122;0;0;0;0
3123;0;0;0;0
3124;0;0;0;0
3125;0,012039525;0,02367535;0,01001772;0,015080125
3126;0,020578875;0,119304;0,04518775;0,056665
3127;0,0893045;0,306215;0,086142;0,1093985
3128;0,29524;0,50822;0,1232875;0,154355
3129;0,43311;0,6741225;0,1014785;0,1878525
3130;0,5228875;0,77073;0,1209005;0,2125825
3131;0,5615775;0,8258275;0,1853975;0,22201
3132;0,6127825;0,824575;0,1978475;0,21979
3133;0,467985;0,77873;0,2237825;0,2151375
3134;0,44833;0,688865;0,178555;0,18876
3135;0,28020425;0,5526525;0,1611025;0,15211
3136;0,10771;0,38372;0,11969125;0,1076325
3137;0,01988405;0,201125;0,0601245;0,06480125
3138;0,0377725;0,0660435;0,027648;0,0243825
3139;0,0017946;0,0055211;0,001374822;0,001039548
3140;0;0;0;0
3141;0;0;0;0
3142;0;0;0;0
3143;0;0;0;0
3144;0;0;0;0
3145;0;0;0;0
3146;0;0;0;0
3147;0;0;0;0
3148;0;0;0;0
3149;0,02492875;0,028779475;0,01198045;0,02813275
3150;0,10890025;0,141242;0,076705;0,1219075
3151;0,262935;0,346585;0,1439825;0,30003
3152;0,384815;0,56593;0,415435;0,4994375
3153;0,50968;0,7495575;0,72167;0,650715
3154;0,564075;0,8555625;0,4485675;0,744545
3155;0,6138525;0,468945;0,304455;0,7653825
3156;0,71203;0,43656;0,4742025;0,7764475
3157;0,7530525;0,4204375;0,502155;0,7140225
3158;0,6622625;0,3539725;0,357195;0,596655
3159;0,4825075;0,29027;0,188065;0,483485
3160;0,324705;0,21800825;0,11067175;0,3421375
3161;0,177892;0,125465;0,140888;0,17701
3162;0,06263375;0,04570975;0,0467505;0,05896825
3163;0,006107625;0,00310975;0,001703285;0,002734673
3164;0;0;0;0
3165;0;0;0;0
3166;0;0;0;0
3167;0;0;0;0
3168;0;0;0;0
3169;0;0;0;0
3170;0;0;0;0
3171;0;0;0;0
3172;0;0;0;0
3173;0,0305857;0;0,02461775;0,0371215
3174;0,1411965;0,010013775;0,085438;0,1138515
3175;0,3558025;0,02688925;0,18415;0,3367225
3176;0,52443;0,046575;0,2618425;0,5292575
3177;0,6907575;0,05604625;0,3383725;0,7915275
3178;0,804895;0,06748825;0,42365;0,8842725
3179;0,4273975;0,0727835;0,452575;0,4545225
3180;0,4896;0,07981725;0,45128025;0,3523675
3181;0,4406425;0,073579;0,460475;0,33556
3182;0,39425;0,065086;0,37465;0,3442425
3183;0,3595075;0,0500645;0,2959375;0,2262925
3184;0,2473475;0,0405985;0,2370975;0,1767225
3185;0,1366825;0,024026;0,1369075;0,1635925
3186;0,0561765;0,00906825;0,05050975;0,060579
3187;0,004460475;0,001031363;0,004759825;0,00852135
3188;0;0;0;0
3189;0;0;0;0
3190;0;0;0;0
3191;0;0;0;0
3192;0;0;0;0
3193;0;0;0;0
3194;0;0;0;0
3195;0;0;0;0
3196;0;0;0;0
3197;0;0,01557595;0,03513725;0,03002485
3198;0,0369045;0,0523;0,11793225;0,0961005
3199;0,0352465;0,0915865;0,30027;0,1745725
3200;0,12517325;0,1329825;0,5493675;0,30682
3201;0,2766075;0,167455;0,5872725;0,322315
3202;0,2788375;0,1984025;0,605545;0,3721875
3203;0,121085;0,2067275;0,15593875;0,380345
3204;0,075882;0,2089425;0,18466;0,35025025
3205;0,1603575;0,1994075;0,3037475;0,3972
3206;0,1588775;0,1704225;0,467705;0,3310875
3207;0,186085;0,1431975;0,21653;0,2529925
3208;0,2912475;0,1118705;0,3011025;0,18734
3209;0,18927;0,06979375;0,1535925;0,11848325
3210;0,0686585;0,02899225;0,057865;0,04002425
3211;0,01021637;0,00183905;0,004400052;0,001723195
3212;0;0;0;0
3213;0;0;0;0
3214;0;0;0;0
3215;0;0;0;0
3216;0;0;0;0
3217;0;0;0;0
3218;0;0;0;0
3219;0;0;0;0
3220;0;0;0;0
3221;0,0165542;0,032221125;0,01558605;0,0387245
3222;0,04349;0,11624975;0,0538115;0,1488375
3223;0,04257925;0,2726125;0,10310275;0,2357775
3224;0,08837225;0,406675;0,1561725;0,3791275
3225;0,1667275;0,5605175;0,1709125;0,365865
3226;0,1771425;0,6556;0,2139375;0,3678625
3227;0,17872;0,725275;0,2400775;0,163825
3228;0,2217775;0,6652025;0,2401425;0,205155
3229;0,1820725;0,62464;0,2390125;0,139885
3230;0,140275;0,46978;0,215508;0,3051925
3231;0,14065;0,3941775;0,171955;0,336965
3232;0,163415;0,2660775;0,121768;0,26231
3233;0,10141225;0,1602725;0,07748;0,1166255
3234;0,05595825;0,0597995;0,0343225;0,050198
3235;0,010165205;0,00501653;0,001964995;0,007574725
3236;0;0;0;0
3237;0;0;0;0
3238;0;0;0;0
3239;0;0;0;0
3240;0;0;0;0
3241;0;0;0;0
3242;0;0;0;0
3243;0;0;0;0
3244;0;0;0;0
3245;0,026977375;0,011786175;0,03093;0,02679475
3246;0,0880595;0,03535775;0,108467;0,09433175
3247;0,19911;0,067118;0,2372625;0,1912675
3248;0,2671325;0,10993275;0,3911625;0,274532
3249;0,362195;0,095061;0,5309575;0,311235
3250;0,396485;0,1230215;0,648175;0,473255
3251;0,42254;0,1491425;0,698915;0,5505375
3252;0,434935;0,141045;0,70863;0,60207
3253;0,4089825;0,2056225;0,6974625;0,56875
3254;0,375695;0,2082975;0,606615;0,41265
3255;0,2887775;0,18317;0,4651175;0,398825
3256;0,220195;0,129465;0,3510275;0,2645125
3257;0,1242125;0,085062;0,1792025;0,164697
3258;0,05234025;0,04744775;0,05710375;0,07932875
3259;0,00539079;0,004750413;0,00618131;0,010747405
3260;0;0;0;0
3261;0;0;0;0
3262;0;0;0;0
3263;0;0;0;0
3264;0;0;0;0
3265;0;0;0;0
3266;0;0;0;0
3267;0;0;0;0
3268;0;0;0;0
3269;0,017138525;0,029214975;0,03185875;0,0365325
3270;0,04981875;0,09363125;0,09749575;0,1296765
3271;0,1081845;0,198165;0,2234075;0,25913
3272;0,1618525;0,27051;0,3915775;0,3997325
3273;0,1974825;0,36669;0,4740825;0,5674775
3274;0,20244;0,36373;0,5140075;0,653585
3275;0,2014;0,4411175;0,5841825;0,6862125
3276;0,2133525;0,3973225;0,524995;0,6132175
3277;0,2050075;0,377175;0,50024;0,6026325
3278;0,191735;0,352695;0,413695;0,48761
3279;0,158945;0,2906225;0,3515625;0,36147
3280;0,112555;0,2243275;0,3000825;0,2476075
3281;0,0648965;0,1445615;0,17135;0,1455725
3282;0,0300685;0,0547005;0,06335175;0,05427375
3283;0,00213051;0,011859275;0,00870268;0,002135975
3284;0;0;0;0
3285;0;0;0;0
3286;0;0;0;0
3287;0;0;0;0
3288;0;0;0;0
3289;0;0;0;0
3290;0;0;0;0
3291;0;0;0;0
3292;0;0;0;0
3293;0,021372475;0,02415135;0,028574675;0,025538
3294;0,06289775;0,06935;0,11962225;0,076752
3295;0,114961;0,12760075;0,29442;0,1419675
3296;0,1731875;0,1813625;0,46671;0,183485
3297;0,2270775;0,2328;0,5926975;0,23833
3298;0,255135;0,2590675;0,6741975;0,2781375
3299;0,27081;0,26911;0,71488;0,26765
3300;0,24312;0,2578525;0,6924675;0,2941075
3301;0,2126675;0,2534875;0,6434925;0,273235
3302;0,2021075;0,2624075;0,5583625;0,255745
3303;0,1771975;0,2003225;0,4655825;0,1985525
3304;0,1203855;0,13676525;0,3290125;0,14451475
3305;0,07696075;0,0797785;0,1898275;0,07759725
3306;0,0351045;0,0395305;0,061506;0,0346515
3307;0,002220043;0,002382938;0,007071055;0,00194578
3308;0;0;0;0
3309;0;0;0;0
3310;0;0;0;0
3311;0;0;0;0
3312;0;0;0;0
3313;0;0;0;0
3314;0;0;0;0
3315;0;0;0;0
3316;0;0;0;0
3317;0,0322647;0,0097102;0,03142775;0,014799025
3318;0,11058225;0,045684;0,10018475;0,0481465
3319;0,237955;0,08809475;0,2189235;0,09113875
3320;0,372315;0,123345;0,32236;0,14391
3321;0,5048;0,1457425;0,3936875;0,1829425
3322;0,5907675;0,17493;0,48293;0,202305
3323;0,5790975;0,168295;0,5626075;0,1932825
3324;0,5806625;0,17011;0,5553;0,194085
3325;0,5301475;0,14520075;0,492605;0,189035
3326;0,521385;0,10822125;0,452775;0,15693
3327;0,3804825;0,0792585;0,375235;0,10816
3328;0,26664;0,0885125;0,27778;0,078495
3329;0,1370225;0,0544325;0,16916075;0,0539415
3330;0,0625665;0,022134725;0,04660575;0,02444025
3331;0,002683385;0,002364705;0,005558945;0,001710918
3332;0;0;0;0
3333;0;0;0;0
3334;0;0;0;0
3335;0;0;0;0
3336;0;0;0;0
3337;0;0;0;0
3338;0;0;0;0
3339;0;0;0;0
3340;0;0;0;0
3341;0,031183;0,01023935;0,026804225;0,03498
3342;0,12751125;0,02849025;0,12466825;0,1041775
3343;0,2403425;0,059859;0,3065375;0,1906575
3344;0,324315;0,0826155;0,5061925;0,2720825
3345;0,46556;0,10900375;0,6617875;0,3217625
3346;0,578165;0,1501025;0,7607525;0,3715425
3347;0,5907475;0,1828225;0,807495;0,37091
3348;0,6260025;0,173285;0,808355;0,38916
3349;0,5320775;0,139385;0,7687525;0,3641625
3350;0,5391025;0,11453875;0,684345;0,3247625
3351;0,4867225;0,091376;0,5612575;0,234535
3352;0,3619875;0,0891495;0,39934;0,1931825
3353;0,188735;0,05030525;0,2165675;0,1106465
3354;0,0598645;0,02287;0,06271775;0,0424325
3355;0,01000062;0,004287113;0,011255875;0,002266563
3356;0;0;0;0
3357;0;0;0;0
3358;0;0;0;0
3359;0;0;0;0
3360;0;0;0;0
3361;0;0;0;0
3362;0;0;0;0
3363;0;0;0;0
3364;0;0;0;0
3365;0,0368635;0,03046075;0,0289565;0,0363565
3366;0,15944175;0,11474375;0,12820925;0,10113375
3367;0,1958725;0,258345;0,27337;0,113986
3368;0,25061;0,361155;0,4246025;0,13575
3369;0,564415;0,40279;0,5615925;0,365575
3370;0,6812475;0,4886675;0,6223225;0,32531075
3371;0,4572025;0,50093;0,6516425;0,05333
3372;0,35498;0,62022;0,6889275;0,22475
3373;0,34166;0,5482125;0,612505;0,38252
3374;0,3025825;0,508355;0,5726975;0,439405
3375;0,159995;0,4249025;0,4621075;0,18519875
3376;0,030212725;0,3640375;0,3311325;0,14506725
3377;0,0142971;0,230385;0,1801425;0,1105
3378;0,00526515;0,0682875;0,06485525;0,019479975
3379;0,00074699;0,01446635;0,007850753;0,005639927
3380;0;0;0;0
3381;0;0;0;0
3382;0;0;0;0
3383;0;0;0;0
3384;0;0;0;0
3385;0;0;0;0
3386;0;0;0;0
3387;0;0;0;0
3388;0;0;0;0
3389;0,012950775;0,015816575;0,00151438;0,047109725
3390;0,03539825;0,0504105;0,011752575;0,1586425
3391;0,06826075;0,09471525;0,02558675;0,3425375
3392;0,095893;0,13907;0,0421405;0,5427825
3393;0,141395;0,17121;0,058325;0,708355
3394;0,15426;0,20155;0,07286675;0,79315
3395;0,1670375;0,211245;0,0749215;0,4134175
3396;0,13888;0,21956;0,0702255;0,4477935
3397;0,1566275;0,2118775;0,063436;0,411425
3398;0,11216375;0,2103225;0,05434225;0,3856925
3399;0,0916705;0,1781275;0,04642525;0,29622
3400;0,067431;0,13535425;0,034596;0,20786575
3401;0,04754475;0,0876185;0,02231075;0,120634
3402;0,01697965;0,04381075;0,008851125;0,049336275
3403;0,00278593;0,010981225;0,001326188;0,002584128
3404;0;0;0;0
3405;0;0;0;0
3406;0;0;0;0
3407;0;0;0;0
3408;0;0;0;0
3409;0;0;0;0
3410;0;0;0;0
3411;0;0;0;0
3412;0;0;0;0
3413;0,01831265;0,01127815;0,02944325;0,02586765
3414;0,03719625;0,044431;0,12318275;0,0670805
3415;0,143267;0,09502725;0,28785;0,12807325
3416;0,18599;0,1409325;0,4451375;0,2489675
3417;0,32883;0,1793825;0,5917575;0,264625
3418;0,359705;0,1947075;0,662155;0,3432375
3419;0,1237265;0,2123125;0,6983825;0,3308975
3420;0,466745;0,2115725;0,725215;0,3106275
3421;0,350525;0,1524025;0,6842875;0,30237
3422;0,32937;0,1067605;0,6281675;0,27768
3423;0,33758875;0,0706215;0,5165025;0,2356275
3424;0,2454575;0,04583425;0,37489;0,163895
3425;0,2014425;0,016527675;0,2130625;0,11211125
3426;0,07798675;0,006105925;0,06609325;0,0443
3427;0,011408525;0,000847305;0,012999125;0,00272059
3428;0;0;0;0
3429;0;0;0;0
3430;0;0;0;0
3431;0;0;0;0
3432;0;0;0;0
3433;0;0;0;0
3434;0;0;0;0
3435;0;0;0;0
3436;0;0;0;0
3437;0,031391725;0,03413375;0,017157;0,05123675
3438;0,1384175;0,135011;0,038493;0,16627425
3439;0,27321;0,31837;0,073679;0,3459325
3440;0,3481575;0,51012;0,141255;0,53932
3441;0,517775;0,6588175;0,14571;0,7259775
3442;0,6904725;0,76435;0,1608375;0,8560175
3443;0,2459825;0,815925;0,1126125;0,4382375
3444;0,3601225;0,817725;0,189835;0,45613
3445;0,4423425;0,7752225;0,194025;0,36824
3446;0,3705225;0,6919125;0,1682275;0,2510775
3447;0,27446;0,56921;0,0939715;0,25962
3448;0,26842;0,411325;0,127655;0,1950675
3449;0,1963075;0,224305;0,09961175;0,10164225
3450;0,06807675;0,06392;0,047173;0,040128
3451;0,0176298;0,013999475;0,005887985;0,00387
3452;0;5,00E-05;0;0
3453;0;0;0;0
3454;0;0;0;0
3455;0;0;0;0
3456;0;0;0;0
3457;0;0;0;0
3458;0;0;0;0
3459;0;0;0;0
3460;0;0;0;0
3461;0,041209;0,03102275;0,02782775;0,002169968
3462;0,14971425;0,1393005;0,13367425;0,014753975
3463;0,3422375;0,3318575;0,3479725;0,02934975
3464;0,5551775;0,52898;0,5859375;0,0485335
3465;0,7129225;0,68452;0,7497775;0,06339
3466;0,86677;0,7826775;0,8246;0,07399525
3467;0,5761875;0,8261025;0,36709;0,08062325
3468;0,49813;0,82549;0,2314875;0,08173375
3469;0,4709675;0,776485;0,2803275;0,0747105
3470;0,3937975;0,6869675;0,1878875;0,0635525
3471;0,3016825;0,5562225;0,1587425;0,050943
3472;0,2056375;0,392755;0,15542;0,0379955
3473;0,1347225;0,2176225;0,1121095;0,02345925
3474;0,05942325;0,0642885;0,0646975;0,010597525
3475;0,0163349;0,014047175;0,01718925;0,001757655
3476;3,57E-05;8,28E-05;0;0
3477;0;0;0;0
3478;0;0;0;0
3479;0;0;0;0
3480;0;0;0;0
3481;0;0;0;0
3482;0;0;0;0
3483;0;0;0;0
3484;0;0;0;0
3485;0,03606825;0,03583575;0,008634968;0,001968443
3486;0,1314985;0,1293655;0,010430275;0,010457375
3487;0,28563;0,2492525;0,021038675;0,0241195
3488;0,43041;0,201795;0,032999725;0,03319875
3489;0,568195;0,6117975;0,175105;0,04242075
3490;0,67083;0,8429525;0,09908775;0,050013
3491;0,7272375;0,8309;0,3362225;0,05345
3492;0,746865;0,45003;0,44021;0,05518675
3493;0,6891825;0,2389625;0,838375;0,05150275
3494;0,605685;0,279975;0,800455;0,04594875
3495;0,487595;0,2464145;0,6466325;0,0377675
3496;0,369645;0,24529;0,413075;0,02765875
3497;0,22247;0,1435555;0,2651675;0,017019
3498;0,073843;0,04183475;0,06806775;0,00688075
3499;0,015773125;0,0031519;0,007556;0,000895308
3500;3,86E-05;0;0;0
3501;0;0;0;0
3502;0;0;0;0
3503;0;0;0;0
3504;0;0;0;0
3505;0;0;0;0
3506;0;0;0;0
3507;0;0;0;0
3508;0;0;0;0
3509;0,04319;0,017684875;0,0329395;0,017585075
3510;0,13961025;0,04909875;0,10635725;0,02377925
3511;0,320675;0,1072805;0,188045;0,02267375
3512;0,50883;0,1459675;0,3013375;0,07862175
3513;0,664525;0,1779825;0,3205325;0,13258875
3514;0,75819;0,183165;0,32096;0,2033775
3515;0,783535;0,1973025;0,40956275;0,21305
3516;0,7693875;0,190995;0,425675;0,39657
3517;0,733015;0,17431;0,3749325;0,341575
3518;0,6637825;0,200435;0,36778;0,30729
3519;0,5385175;0,164755;0,264845;0,2399625
3520;0,3950275;0,1204275;0,2378425;0,165085
3521;0,21936;0,095086;0,159365;0,116919
3522;0,06903175;0,052444;0,06486575;0,05667375
3523;0,0142204;0,015994425;0,0165316;0,013792275
3524;6,25E-05;9,71E-05;4,39E-05;0
3525;0;0;0;0
3526;0;0;0;0
3527;0;0;0;0
3528;0;0;0;0
3529;0;0;0;0
3530;0;0;0;0
3531;0;0;0;0
3532;0;0;0;0
3533;0,03929475;0,03628875;0,03114725;0,03966625
3534;0,1453105;0,12740475;0,13316425;0,12287925
3535;0,309485;0,2944425;0,324495;0,244455
3536;0,490065;0,4687325;0,519085;0,3174625
3537;0,639985;0,54085;0,6751675;0,3801875
3538;0,7308025;0,6115075;0,77056;0,4453775
3539;0,78805;0,479715;0,8139375;0,5148525
3540;0,757385;0,55648;0,8116425;0,619075
3541;0,7407275;0,454155;0,7657525;0,5890625
3542;0,640605;0,4031725;0,6796875;0,5265675
3543;0,529435;0,3795225;0,553105;0,395625
3544;0,387085;0,3035225;0,39447;0,315305
3545;0,2255775;0,1986;0,2121175;0,2079675
3546;0,0631605;0,07010375;0,062134;0,0718005
3547;0,01747;0,02435285;0,0131882;0,016817075
3548;7,17E-05;0,000452475;6,61E-05;0
3549;0;0;0;0
3550;0;0;0;0
3551;0;0;0;0
3552;0;0;0;0
3553;0;0;0;0
3554;0;0;0;0
3555;0;0;0;0
3556;0;0;0;0
3557;0;0,03442675;0,026816;0,030960575
3558;0,0617235;0,14060925;0,11533725;0,078329
3559;0,2231625;0,2940275;0,338085;0,15422625
3560;0,1258145;0,45805;0,573955;0,1886175
3561;0,12371175;0,6016475;0,5265675;0,261735
3562;0,42122;0,688045;0,55443;0,29254
3563;0,4654775;0,73818;0,42946;0,2641625
3564;0,3278025;0,72779;0,3633425;0,266095
3565;0,3612325;0,6735375;0,2107725;0,1822875
3566;0,259265;0,61085;0,212405;0,1500175
3567;0,20907;0,507505;0,2014725;0,08053175
3568;0,20143;0,3643725;0,2005655;0,0499275
3569;0,023769425;0,2111775;0,14240975;0,034506
3570;0,0076207;0,0657225;0,05146;0,008303825
3571;0,001388348;0,0192375;0,01232255;0,001242612
3572;0;0,000107713;4,74E-05;0
3573;0;0;0;0
3574;0;0;0;0
3575;0;0;0;0
3576;0;0;0;0
3577;0;0;0;0
3578;0;0;0;0
3579;0;0;0;0
3580;0;0;0;0
3581;0,035964025;0,035747;0,026423375;0,042057
3582;0,11374325;0,12041;0,120625;0,15252375
3583;0,201365;0,18975;0,2258975;0,3225275
3584;0,25803;0,315035;0,56635;0,51442
3585;0,28981;0,2893775;0,603555;0,65663
3586;0,3895825;0,3972575;0,7205575;0,732155
3587;0,445895;0,4153725;0,627;0,789435
3588;0,42889;0,4863025;0,25721;0,7857
