;CO2_2020;CO2_2025;CO2_2030;CO2_2035;CO2_2040;CO2_2045;CO2_2050
375;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
376;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
377;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
378;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
379;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
380;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
381;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
382;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
383;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
384;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
385;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
386;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
387;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
388;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
389;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
390;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
391;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
392;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
393;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
394;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
395;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
396;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
397;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
398;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
399;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
400;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
401;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
402;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
403;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
404;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
405;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
406;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
407;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
408;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
409;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
410;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
411;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
412;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
413;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
414;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
415;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
416;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
417;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
418;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
419;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
420;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
421;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
422;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
423;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
424;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
425;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
426;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
427;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
428;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
429;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
430;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
431;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
432;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
433;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
434;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
435;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
436;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
437;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
438;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
439;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
440;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
441;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
442;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
443;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
444;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
445;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
446;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
447;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
448;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
449;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
450;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
451;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
452;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
453;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
454;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
455;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
456;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
457;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
458;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
459;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
460;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
461;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
462;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
463;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
464;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
465;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
466;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
467;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
468;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
469;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
470;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
471;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
472;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
473;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
474;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
475;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
476;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
477;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
478;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
479;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
480;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
481;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
482;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
483;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
484;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
485;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
486;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
487;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
488;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
489;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
490;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
491;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
492;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
493;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
494;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
495;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
496;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
497;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
498;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
499;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
500;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
501;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
502;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
503;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
504;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
505;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
506;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
507;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
508;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
509;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
510;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
511;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
512;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
513;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
514;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
515;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
516;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
517;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
518;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
519;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
520;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
521;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
522;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
523;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
524;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
525;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
526;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
527;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
528;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
529;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
530;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
531;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
532;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
533;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
534;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
535;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
536;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
537;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
538;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
539;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
540;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
541;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
542;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
543;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
544;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
545;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
546;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
547;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
548;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
549;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
550;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
551;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
552;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
553;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
554;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
555;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
556;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
557;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
558;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
559;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
560;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
561;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
562;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
563;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
564;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
565;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
566;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
567;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
568;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
569;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
570;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
571;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
572;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
573;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
574;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
575;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
576;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
577;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
578;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
579;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
580;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
581;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
582;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
583;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
584;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
585;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
586;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
587;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
588;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
589;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
590;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
591;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
592;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
593;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
594;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
595;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
596;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
597;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
598;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
599;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
600;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
601;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
602;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
603;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
604;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
605;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
606;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
607;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
608;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
609;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
610;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
611;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
612;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
613;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
614;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
615;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
616;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
617;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
618;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
619;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
620;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
621;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
622;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
623;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
624;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
625;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
626;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
627;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
628;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
629;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
630;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
631;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
632;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
633;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
634;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
635;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
636;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
637;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
638;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
639;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
640;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
641;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
642;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
643;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
644;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
645;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
646;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
647;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
648;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
649;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
650;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
651;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
652;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
653;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
654;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
655;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
656;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
657;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
658;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
659;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
660;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
661;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
662;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
663;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
664;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
665;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
666;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
667;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
668;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
669;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
670;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
671;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
672;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
673;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
674;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
675;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
676;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
677;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
678;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
679;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
680;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
681;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
682;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
683;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
684;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
685;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
686;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
687;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
688;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
689;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
690;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
691;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
692;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
693;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
694;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
695;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
696;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
697;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
698;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
699;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
700;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
701;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
702;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
703;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
704;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
705;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
706;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
707;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
708;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
709;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
710;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
711;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
712;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
713;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
714;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
715;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
716;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
717;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
718;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
719;0,0587;0,07674;0,10864;0,12858;0,14536;0,15644;0,16694
720;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
721;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
722;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
723;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
724;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
725;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
726;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
727;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
728;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
729;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
730;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
731;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
732;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
733;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
734;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
735;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
736;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
737;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
738;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
739;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
740;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
741;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
742;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
743;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
744;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
745;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
746;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
747;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
748;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
749;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
750;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
751;0,058498;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711
