id;gas_2020;gas_2025;gas_2030;gas_2035;gas_2040;gas_2045;gas_2050
7291;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7292;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7293;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7294;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7295;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7296;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7297;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7298;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7299;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7300;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7301;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7302;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7303;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7304;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7305;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7306;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7307;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7308;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7309;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7310;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7311;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7312;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7313;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7314;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7315;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7316;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7317;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7318;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7319;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7320;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7321;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7322;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7323;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7324;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7325;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7326;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7327;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7328;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7329;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7330;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7331;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7332;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7333;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7334;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7335;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7336;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7337;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7338;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7339;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7340;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7341;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7342;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7343;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7344;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7345;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7346;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7347;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7348;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7349;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7350;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7351;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7352;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7353;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7354;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7355;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7356;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7357;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7358;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7359;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7360;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7361;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7362;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7363;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7364;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7365;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7366;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7367;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7368;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7369;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7370;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7371;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7372;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7373;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7374;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7375;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7376;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7377;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7378;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7379;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7380;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7381;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7382;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7383;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7384;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7385;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7386;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7387;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7388;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7389;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7390;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7391;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7392;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7393;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7394;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7395;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7396;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7397;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7398;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7399;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7400;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7401;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7402;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7403;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7404;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7405;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7406;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7407;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7408;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7409;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7410;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7411;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7412;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7413;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7414;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7415;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7416;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7417;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7418;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7419;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7420;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7421;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7422;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7423;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7424;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7425;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7426;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7427;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7428;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7429;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7430;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7431;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7432;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7433;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7434;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7435;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7436;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7437;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7438;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7439;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7440;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7441;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7442;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7443;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7444;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7445;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7446;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7447;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7448;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7449;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7450;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7451;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7452;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7453;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7454;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7455;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7456;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7457;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7458;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7459;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7460;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7461;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7462;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7463;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7464;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7465;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7466;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7467;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7468;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7469;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7470;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7471;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7472;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7473;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7474;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7475;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7476;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7477;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7478;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7479;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7480;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7481;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7482;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7483;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7484;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7485;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7486;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7487;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7488;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7489;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7490;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7491;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7492;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7493;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7494;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7495;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7496;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7497;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7498;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7499;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7500;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7501;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7502;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7503;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7504;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7505;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7506;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7507;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7508;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7509;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7510;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7511;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7512;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7513;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7514;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7515;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7516;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7517;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7518;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7519;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7520;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7521;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7522;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7523;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7524;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7525;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7526;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7527;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7528;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7529;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7530;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7531;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7532;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7533;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7534;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7535;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7536;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7537;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7538;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7539;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7540;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7541;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7542;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7543;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7544;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7545;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7546;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7547;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7548;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7549;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7550;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7551;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7552;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7553;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7554;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7555;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7556;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7557;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7558;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7559;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7560;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7561;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7562;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7563;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7564;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7565;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7566;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7567;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7568;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7569;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7570;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7571;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7572;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7573;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7574;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7575;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7576;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7577;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7578;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7579;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7580;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7581;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7582;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7583;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7584;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7585;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7586;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7587;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7588;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7589;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7590;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7591;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7592;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7593;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7594;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7595;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7596;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7597;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7598;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7599;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7600;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7601;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7602;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7603;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7604;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7605;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7606;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7607;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7608;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7609;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7610;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7611;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7612;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7613;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7614;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7615;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7616;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7617;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7618;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7619;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7620;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7621;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7622;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7623;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7624;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7625;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7626;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7627;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7628;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7629;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7630;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7631;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7632;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7633;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7634;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7635;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7636;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7637;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7638;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7639;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7640;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7641;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7642;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7643;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7644;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7645;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7646;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7647;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7648;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7649;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7650;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7651;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7652;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7653;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7654;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7655;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7656;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7657;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7658;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7659;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7660;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7661;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7662;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7663;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7664;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7665;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7666;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7667;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7668;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7669;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7670;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7671;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7672;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7673;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7674;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7675;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7676;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7677;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7678;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7679;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7680;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7681;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7682;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7683;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7684;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7685;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7686;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7687;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7688;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7689;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7690;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7691;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7692;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7693;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7694;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7695;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7696;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7697;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7698;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7699;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7700;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7701;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7702;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7703;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7704;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7705;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7706;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7707;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7708;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7709;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7710;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7711;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7712;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7713;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7714;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7715;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7716;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7717;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7718;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7719;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7720;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7721;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7722;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7723;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7724;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7725;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7726;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7727;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7728;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7729;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7730;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7731;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7732;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7733;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7734;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7735;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7736;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7737;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7738;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7739;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7740;37,926;34,48;22,56;22,56;22,37;19,77;17,25
