id;hydrogen_2020;hydrogen_2025;hydrogen_2030;hydrogen_2035;hydrogen_2040;hydrogen_2045;hydrogen_2050
2932;161,2;151;135;118;100;100;100
2933;161,2;151;135;118;100;100;100
2934;161,2;151;135;118;100;100;100
2935;161,2;151;135;118;100;100;100
2936;161,2;151;135;118;100;100;100
2937;161,2;151;135;118;100;100;100
2938;161,2;151;135;118;100;100;100
2939;161,2;151;135;118;100;100;100
2940;161,2;151;135;118;100;100;100
2941;161,2;151;135;118;100;100;100
2942;161,2;151;135;118;100;100;100
2943;161,2;151;135;118;100;100;100
2944;161,2;151;135;118;100;100;100
2945;161,2;151;135;118;100;100;100
2946;161,2;151;135;118;100;100;100
2947;161,2;151;135;118;100;100;100
2948;161,2;151;135;118;100;100;100
2949;161,2;151;135;118;100;100;100
2950;161,2;151;135;118;100;100;100
2951;161,2;151;135;118;100;100;100
2952;161,2;151;135;118;100;100;100
2953;161,2;151;135;118;100;100;100
2954;161,2;151;135;118;100;100;100
2955;161,2;151;135;118;100;100;100
2956;161,2;151;135;118;100;100;100
2957;161,2;151;135;118;100;100;100
2958;161,2;151;135;118;100;100;100
2959;161,2;151;135;118;100;100;100
2960;161,2;151;135;118;100;100;100
2961;161,2;151;135;118;100;100;100
2962;161,2;151;135;118;100;100;100
2963;161,2;151;135;118;100;100;100
2964;161,2;151;135;118;100;100;100
2965;161,2;151;135;118;100;100;100
2966;161,2;151;135;118;100;100;100
2967;161,2;151;135;118;100;100;100
2968;161,2;151;135;118;100;100;100
2969;161,2;151;135;118;100;100;100
2970;161,2;151;135;118;100;100;100
2971;161,2;151;135;118;100;100;100
2972;161,2;151;135;118;100;100;100
2973;161,2;151;135;118;100;100;100
2974;161,2;151;135;118;100;100;100
2975;161,2;151;135;118;100;100;100
2976;161,2;151;135;118;100;100;100
2977;161,2;151;135;118;100;100;100
2978;161,2;151;135;118;100;100;100
2979;161,2;151;135;118;100;100;100
2980;161,2;151;135;118;100;100;100
2981;161,2;151;135;118;100;100;100
2982;161,2;151;135;118;100;100;100
2983;161,2;151;135;118;100;100;100
2984;161,2;151;135;118;100;100;100
2985;161,2;151;135;118;100;100;100
2986;161,2;151;135;118;100;100;100
2987;161,2;151;135;118;100;100;100
2988;161,2;151;135;118;100;100;100
2989;161,2;151;135;118;100;100;100
2990;161,2;151;135;118;100;100;100
2991;161,2;151;135;118;100;100;100
2992;161,2;151;135;118;100;100;100
2993;161,2;151;135;118;100;100;100
2994;161,2;151;135;118;100;100;100
2995;161,2;151;135;118;100;100;100
2996;161,2;151;135;118;100;100;100
2997;161,2;151;135;118;100;100;100
2998;161,2;151;135;118;100;100;100
2999;161,2;151;135;118;100;100;100
3000;161,2;151;135;118;100;100;100
3001;161,2;151;135;118;100;100;100
3002;161,2;151;135;118;100;100;100
3003;161,2;151;135;118;100;100;100
3004;161,2;151;135;118;100;100;100
3005;161,2;151;135;118;100;100;100
3006;161,2;151;135;118;100;100;100
3007;161,2;151;135;118;100;100;100
3008;161,2;151;135;118;100;100;100
3009;161,2;151;135;118;100;100;100
3010;161,2;151;135;118;100;100;100
3011;161,2;151;135;118;100;100;100
3012;161,2;151;135;118;100;100;100
3013;161,2;151;135;118;100;100;100
3014;161,2;151;135;118;100;100;100
3015;161,2;151;135;118;100;100;100
3016;161,2;151;135;118;100;100;100
3017;161,2;151;135;118;100;100;100
3018;161,2;151;135;118;100;100;100
3019;161,2;151;135;118;100;100;100
3020;161,2;151;135;118;100;100;100
3021;161,2;151;135;118;100;100;100
3022;161,2;151;135;118;100;100;100
3023;161,2;151;135;118;100;100;100
3024;161,2;151;135;118;100;100;100
3025;161,2;151;135;118;100;100;100
3026;161,2;151;135;118;100;100;100
3027;161,2;151;135;118;100;100;100
3028;161,2;151;135;118;100;100;100
3029;161,2;151;135;118;100;100;100
3030;161,2;151;135;118;100;100;100
3031;161,2;151;135;118;100;100;100
3032;161,2;151;135;118;100;100;100
3033;161,2;151;135;118;100;100;100
3034;161,2;151;135;118;100;100;100
3035;161,2;151;135;118;100;100;100
3036;161,2;151;135;118;100;100;100
3037;161,2;151;135;118;100;100;100
3038;161,2;151;135;118;100;100;100
3039;161,2;151;135;118;100;100;100
3040;161,2;151;135;118;100;100;100
3041;161,2;151;135;118;100;100;100
3042;161,2;151;135;118;100;100;100
3043;161,2;151;135;118;100;100;100
3044;161,2;151;135;118;100;100;100
3045;161,2;151;135;118;100;100;100
3046;161,2;151;135;118;100;100;100
3047;161,2;151;135;118;100;100;100
3048;161,2;151;135;118;100;100;100
3049;161,2;151;135;118;100;100;100
3050;161,2;151;135;118;100;100;100
3051;161,2;151;135;118;100;100;100
3052;161,2;151;135;118;100;100;100
3053;161,2;151;135;118;100;100;100
3054;161,2;151;135;118;100;100;100
3055;161,2;151;135;118;100;100;100
3056;161,2;151;135;118;100;100;100
3057;161,2;151;135;118;100;100;100
3058;161,2;151;135;118;100;100;100
3059;161,2;151;135;118;100;100;100
3060;161,2;151;135;118;100;100;100
3061;161,2;151;135;118;100;100;100
3062;161,2;151;135;118;100;100;100
3063;161,2;151;135;118;100;100;100
3064;161,2;151;135;118;100;100;100
3065;161,2;151;135;118;100;100;100
3066;161,2;151;135;118;100;100;100
3067;161,2;151;135;118;100;100;100
3068;161,2;151;135;118;100;100;100
3069;161,2;151;135;118;100;100;100
3070;161,2;151;135;118;100;100;100
3071;161,2;151;135;118;100;100;100
3072;161,2;151;135;118;100;100;100
3073;161,2;151;135;118;100;100;100
3074;161,2;151;135;118;100;100;100
3075;161,2;151;135;118;100;100;100
3076;161,2;151;135;118;100;100;100
3077;161,2;151;135;118;100;100;100
3078;161,2;151;135;118;100;100;100
3079;161,2;151;135;118;100;100;100
3080;161,2;151;135;118;100;100;100
3081;161,2;151;135;118;100;100;100
3082;161,2;151;135;118;100;100;100
3083;161,2;151;135;118;100;100;100
3084;161,2;151;135;118;100;100;100
3085;161,2;151;135;118;100;100;100
3086;161,2;151;135;118;100;100;100
3087;161,2;151;135;118;100;100;100
3088;161,2;151;135;118;100;100;100
3089;161,2;151;135;118;100;100;100
3090;161,2;151;135;118;100;100;100
3091;161,2;151;135;118;100;100;100
3092;161,2;151;135;118;100;100;100
3093;161,2;151;135;118;100;100;100
3094;161,2;151;135;118;100;100;100
3095;161,2;151;135;118;100;100;100
3096;161,2;151;135;118;100;100;100
3097;161,2;151;135;118;100;100;100
3098;161,2;151;135;118;100;100;100
3099;161,2;151;135;118;100;100;100
3100;161,2;151;135;118;100;100;100
3101;161,2;151;135;118;100;100;100
3102;161,2;151;135;118;100;100;100
3103;161,2;151;135;118;100;100;100
3104;161,2;151;135;118;100;100;100
3105;161,2;151;135;118;100;100;100
3106;161,2;151;135;118;100;100;100
3107;161,2;151;135;118;100;100;100
3108;161,2;151;135;118;100;100;100
3109;161,2;151;135;118;100;100;100
3110;161,2;151;135;118;100;100;100
3111;161,2;151;135;118;100;100;100
3112;161,2;151;135;118;100;100;100
3113;161,2;151;135;118;100;100;100
3114;161,2;151;135;118;100;100;100
3115;161,2;151;135;118;100;100;100
3116;161,2;151;135;118;100;100;100
3117;161,2;151;135;118;100;100;100
3118;161,2;151;135;118;100;100;100
3119;161,2;151;135;118;100;100;100
3120;161,2;151;135;118;100;100;100
3121;161,2;151;135;118;100;100;100
3122;161,2;151;135;118;100;100;100
3123;161,2;151;135;118;100;100;100
3124;161,2;151;135;118;100;100;100
3125;161,2;151;135;118;100;100;100
3126;161,2;151;135;118;100;100;100
3127;161,2;151;135;118;100;100;100
3128;161,2;151;135;118;100;100;100
3129;161,2;151;135;118;100;100;100
3130;161,2;151;135;118;100;100;100
3131;161,2;151;135;118;100;100;100
3132;161,2;151;135;118;100;100;100
3133;161,2;151;135;118;100;100;100
3134;161,2;151;135;118;100;100;100
3135;161,2;151;135;118;100;100;100
3136;161,2;151;135;118;100;100;100
3137;161,2;151;135;118;100;100;100
3138;161,2;151;135;118;100;100;100
3139;161,2;151;135;118;100;100;100
3140;161,2;151;135;118;100;100;100
3141;161,2;151;135;118;100;100;100
3142;161,2;151;135;118;100;100;100
3143;161,2;151;135;118;100;100;100
3144;161,2;151;135;118;100;100;100
3145;161,2;151;135;118;100;100;100
3146;161,2;151;135;118;100;100;100
3147;161,2;151;135;118;100;100;100
3148;161,2;151;135;118;100;100;100
3149;161,2;151;135;118;100;100;100
3150;161,2;151;135;118;100;100;100
3151;161,2;151;135;118;100;100;100
3152;161,2;151;135;118;100;100;100
3153;161,2;151;135;118;100;100;100
3154;161,2;151;135;118;100;100;100
3155;161,2;151;135;118;100;100;100
3156;161,2;151;135;118;100;100;100
3157;161,2;151;135;118;100;100;100
3158;161,2;151;135;118;100;100;100
3159;161,2;151;135;118;100;100;100
3160;161,2;151;135;118;100;100;100
3161;161,2;151;135;118;100;100;100
3162;161,2;151;135;118;100;100;100
3163;161,2;151;135;118;100;100;100
3164;161,2;151;135;118;100;100;100
3165;161,2;151;135;118;100;100;100
3166;161,2;151;135;118;100;100;100
3167;161,2;151;135;118;100;100;100
3168;161,2;151;135;118;100;100;100
3169;161,2;151;135;118;100;100;100
3170;161,2;151;135;118;100;100;100
3171;161,2;151;135;118;100;100;100
3172;161,2;151;135;118;100;100;100
3173;161,2;151;135;118;100;100;100
3174;161,2;151;135;118;100;100;100
3175;161,2;151;135;118;100;100;100
3176;161,2;151;135;118;100;100;100
3177;161,2;151;135;118;100;100;100
3178;161,2;151;135;118;100;100;100
3179;161,2;151;135;118;100;100;100
3180;161,2;151;135;118;100;100;100
3181;161,2;151;135;118;100;100;100
3182;161,2;151;135;118;100;100;100
3183;161,2;151;135;118;100;100;100
3184;161,2;151;135;118;100;100;100
3185;161,2;151;135;118;100;100;100
3186;161,2;151;135;118;100;100;100
3187;161,2;151;135;118;100;100;100
3188;161,2;151;135;118;100;100;100
3189;161,2;151;135;118;100;100;100
3190;161,2;151;135;118;100;100;100
3191;161,2;151;135;118;100;100;100
3192;161,2;151;135;118;100;100;100
3193;161,2;151;135;118;100;100;100
3194;161,2;151;135;118;100;100;100
3195;161,2;151;135;118;100;100;100
3196;161,2;151;135;118;100;100;100
3197;161,2;151;135;118;100;100;100
3198;161,2;151;135;118;100;100;100
3199;161,2;151;135;118;100;100;100
3200;161,2;151;135;118;100;100;100
3201;161,2;151;135;118;100;100;100
3202;161,2;151;135;118;100;100;100
3203;161,2;151;135;118;100;100;100
3204;161,2;151;135;118;100;100;100
3205;161,2;151;135;118;100;100;100
3206;161,2;151;135;118;100;100;100
3207;161,2;151;135;118;100;100;100
3208;161,2;151;135;118;100;100;100
3209;161,2;151;135;118;100;100;100
3210;161,2;151;135;118;100;100;100
3211;161,2;151;135;118;100;100;100
3212;161,2;151;135;118;100;100;100
3213;161,2;151;135;118;100;100;100
3214;161,2;151;135;118;100;100;100
3215;161,2;151;135;118;100;100;100
3216;161,2;151;135;118;100;100;100
3217;161,2;151;135;118;100;100;100
3218;161,2;151;135;118;100;100;100
3219;161,2;151;135;118;100;100;100
3220;161,2;151;135;118;100;100;100
3221;161,2;151;135;118;100;100;100
3222;161,2;151;135;118;100;100;100
3223;161,2;151;135;118;100;100;100
3224;161,2;151;135;118;100;100;100
3225;161,2;151;135;118;100;100;100
3226;161,2;151;135;118;100;100;100
3227;161,2;151;135;118;100;100;100
3228;161,2;151;135;118;100;100;100
3229;161,2;151;135;118;100;100;100
3230;161,2;151;135;118;100;100;100
3231;161,2;151;135;118;100;100;100
3232;161,2;151;135;118;100;100;100
3233;161,2;151;135;118;100;100;100
3234;161,2;151;135;118;100;100;100
3235;161,2;151;135;118;100;100;100
3236;161,2;151;135;118;100;100;100
3237;161,2;151;135;118;100;100;100
3238;161,2;151;135;118;100;100;100
3239;161,2;151;135;118;100;100;100
3240;161,2;151;135;118;100;100;100
3241;161,2;151;135;118;100;100;100
3242;161,2;151;135;118;100;100;100
3243;161,2;151;135;118;100;100;100
3244;161,2;151;135;118;100;100;100
3245;161,2;151;135;118;100;100;100
3246;161,2;151;135;118;100;100;100
3247;161,2;151;135;118;100;100;100
3248;161,2;151;135;118;100;100;100
3249;161,2;151;135;118;100;100;100
3250;161,2;151;135;118;100;100;100
3251;161,2;151;135;118;100;100;100
3252;161,2;151;135;118;100;100;100
3253;161,2;151;135;118;100;100;100
3254;161,2;151;135;118;100;100;100
3255;161,2;151;135;118;100;100;100
3256;161,2;151;135;118;100;100;100
3257;161,2;151;135;118;100;100;100
3258;161,2;151;135;118;100;100;100
3259;161,2;151;135;118;100;100;100
3260;161,2;151;135;118;100;100;100
3261;161,2;151;135;118;100;100;100
3262;161,2;151;135;118;100;100;100
3263;161,2;151;135;118;100;100;100
3264;161,2;151;135;118;100;100;100
3265;161,2;151;135;118;100;100;100
3266;161,2;151;135;118;100;100;100
3267;161,2;151;135;118;100;100;100
3268;161,2;151;135;118;100;100;100
3269;161,2;151;135;118;100;100;100
3270;161,2;151;135;118;100;100;100
3271;161,2;151;135;118;100;100;100
3272;161,2;151;135;118;100;100;100
3273;161,2;151;135;118;100;100;100
3274;161,2;151;135;118;100;100;100
3275;161,2;151;135;118;100;100;100
3276;161,2;151;135;118;100;100;100
3277;161,2;151;135;118;100;100;100
3278;161,2;151;135;118;100;100;100
3279;161,2;151;135;118;100;100;100
3280;161,2;151;135;118;100;100;100
3281;161,2;151;135;118;100;100;100
3282;161,2;151;135;118;100;100;100
3283;161,2;151;135;118;100;100;100
3284;161,2;151;135;118;100;100;100
3285;161,2;151;135;118;100;100;100
3286;161,2;151;135;118;100;100;100
3287;161,2;151;135;118;100;100;100
3288;161,2;151;135;118;100;100;100
3289;161,2;151;135;118;100;100;100
3290;161,2;151;135;118;100;100;100
3291;161,2;151;135;118;100;100;100
3292;161,2;151;135;118;100;100;100
3293;161,2;151;135;118;100;100;100
3294;161,2;151;135;118;100;100;100
3295;161,2;151;135;118;100;100;100
3296;161,2;151;135;118;100;100;100
3297;161,2;151;135;118;100;100;100
3298;161,2;151;135;118;100;100;100
3299;161,2;151;135;118;100;100;100
3300;161,2;151;135;118;100;100;100
3301;161,2;151;135;118;100;100;100
3302;161,2;151;135;118;100;100;100
3303;161,2;151;135;118;100;100;100
3304;161,2;151;135;118;100;100;100
3305;161,2;151;135;118;100;100;100
3306;161,2;151;135;118;100;100;100
3307;161,2;151;135;118;100;100;100
3308;161,2;151;135;118;100;100;100
3309;161,2;151;135;118;100;100;100
3310;161,2;151;135;118;100;100;100
3311;161,2;151;135;118;100;100;100
3312;161,2;151;135;118;100;100;100
3313;161,2;151;135;118;100;100;100
3314;161,2;151;135;118;100;100;100
3315;161,2;151;135;118;100;100;100
3316;161,2;151;135;118;100;100;100
3317;161,2;151;135;118;100;100;100
3318;161,2;151;135;118;100;100;100
3319;161,2;151;135;118;100;100;100
3320;161,2;151;135;118;100;100;100
3321;161,2;151;135;118;100;100;100
3322;161,2;151;135;118;100;100;100
3323;161,2;151;135;118;100;100;100
3324;161,2;151;135;118;100;100;100
3325;161,2;151;135;118;100;100;100
3326;161,2;151;135;118;100;100;100
3327;161,2;151;135;118;100;100;100
3328;161,2;151;135;118;100;100;100
3329;161,2;151;135;118;100;100;100
3330;161,2;151;135;118;100;100;100
3331;161,2;151;135;118;100;100;100
3332;161,2;151;135;118;100;100;100
3333;161,2;151;135;118;100;100;100
3334;161,2;151;135;118;100;100;100
3335;161,2;151;135;118;100;100;100
3336;161,2;151;135;118;100;100;100
3337;161,2;151;135;118;100;100;100
3338;161,2;151;135;118;100;100;100
3339;161,2;151;135;118;100;100;100
3340;161,2;151;135;118;100;100;100
3341;161,2;151;135;118;100;100;100
3342;161,2;151;135;118;100;100;100
3343;161,2;151;135;118;100;100;100
3344;161,2;151;135;118;100;100;100
3345;161,2;151;135;118;100;100;100
3346;161,2;151;135;118;100;100;100
3347;161,2;151;135;118;100;100;100
3348;161,2;151;135;118;100;100;100
3349;161,2;151;135;118;100;100;100
3350;161,2;151;135;118;100;100;100
3351;161,2;151;135;118;100;100;100
3352;161,2;151;135;118;100;100;100
3353;161,2;151;135;118;100;100;100
3354;161,2;151;135;118;100;100;100
3355;161,2;151;135;118;100;100;100
3356;161,2;151;135;118;100;100;100
3357;161,2;151;135;118;100;100;100
3358;161,2;151;135;118;100;100;100
3359;161,2;151;135;118;100;100;100
3360;161,2;151;135;118;100;100;100
3361;161,2;151;135;118;100;100;100
3362;161,2;151;135;118;100;100;100
3363;161,2;151;135;118;100;100;100
3364;161,2;151;135;118;100;100;100
3365;161,2;151;135;118;100;100;100
3366;161,2;151;135;118;100;100;100
3367;161,2;151;135;118;100;100;100
3368;161,2;151;135;118;100;100;100
3369;161,2;151;135;118;100;100;100
3370;161,2;151;135;118;100;100;100
3371;161,2;151;135;118;100;100;100
3372;161,2;151;135;118;100;100;100
3373;161,2;151;135;118;100;100;100
3374;161,2;151;135;118;100;100;100
3375;161,2;151;135;118;100;100;100
3376;161,2;151;135;118;100;100;100
3377;161,2;151;135;118;100;100;100
3378;161,2;151;135;118;100;100;100
3379;161,2;151;135;118;100;100;100
3380;161,2;151;135;118;100;100;100
3381;161,2;151;135;118;100;100;100
3382;161,2;151;135;118;100;100;100
3383;161,2;151;135;118;100;100;100
3384;161,2;151;135;118;100;100;100
3385;161,2;151;135;118;100;100;100
3386;161,2;151;135;118;100;100;100
3387;161,2;151;135;118;100;100;100
3388;161,2;151;135;118;100;100;100
3389;161,2;151;135;118;100;100;100
3390;161,2;151;135;118;100;100;100
3391;161,2;151;135;118;100;100;100
3392;161,2;151;135;118;100;100;100
3393;161,2;151;135;118;100;100;100
3394;161,2;151;135;118;100;100;100
3395;161,2;151;135;118;100;100;100
3396;161,2;151;135;118;100;100;100
3397;161,2;151;135;118;100;100;100
3398;161,2;151;135;118;100;100;100
3399;161,2;151;135;118;100;100;100
3400;161,2;151;135;118;100;100;100
3401;161,2;151;135;118;100;100;100
3402;161,2;151;135;118;100;100;100
3403;161,2;151;135;118;100;100;100
3404;161,2;151;135;118;100;100;100
3405;161,2;151;135;118;100;100;100
3406;161,2;151;135;118;100;100;100
3407;161,2;151;135;118;100;100;100
3408;161,2;151;135;118;100;100;100
3409;161,2;151;135;118;100;100;100
3410;161,2;151;135;118;100;100;100
3411;161,2;151;135;118;100;100;100
3412;161,2;151;135;118;100;100;100
3413;161,2;151;135;118;100;100;100
3414;161,2;151;135;118;100;100;100
3415;161,2;151;135;118;100;100;100
3416;161,2;151;135;118;100;100;100
3417;161,2;151;135;118;100;100;100
3418;161,2;151;135;118;100;100;100
3419;161,2;151;135;118;100;100;100
3420;161,2;151;135;118;100;100;100
3421;161,2;151;135;118;100;100;100
3422;161,2;151;135;118;100;100;100
3423;161,2;151;135;118;100;100;100
3424;161,2;151;135;118;100;100;100
3425;161,2;151;135;118;100;100;100
3426;161,2;151;135;118;100;100;100
3427;161,2;151;135;118;100;100;100
3428;161,2;151;135;118;100;100;100
3429;161,2;151;135;118;100;100;100
3430;161,2;151;135;118;100;100;100
3431;161,2;151;135;118;100;100;100
3432;161,2;151;135;118;100;100;100
3433;161,2;151;135;118;100;100;100
3434;161,2;151;135;118;100;100;100
3435;161,2;151;135;118;100;100;100
3436;161,2;151;135;118;100;100;100
3437;161,2;151;135;118;100;100;100
3438;161,2;151;135;118;100;100;100
3439;161,2;151;135;118;100;100;100
3440;161,2;151;135;118;100;100;100
3441;161,2;151;135;118;100;100;100
3442;161,2;151;135;118;100;100;100
3443;161,2;151;135;118;100;100;100
3444;161,2;151;135;118;100;100;100
3445;161,2;151;135;118;100;100;100
3446;161,2;151;135;118;100;100;100
3447;161,2;151;135;118;100;100;100
3448;161,2;151;135;118;100;100;100
3449;161,2;151;135;118;100;100;100
3450;161,2;151;135;118;100;100;100
3451;161,2;151;135;118;100;100;100
3452;161,2;151;135;118;100;100;100
3453;161,2;151;135;118;100;100;100
3454;161,2;151;135;118;100;100;100
3455;161,2;151;135;118;100;100;100
3456;161,2;151;135;118;100;100;100
3457;161,2;151;135;118;100;100;100
3458;161,2;151;135;118;100;100;100
3459;161,2;151;135;118;100;100;100
3460;161,2;151;135;118;100;100;100
3461;161,2;151;135;118;100;100;100
3462;161,2;151;135;118;100;100;100
3463;161,2;151;135;118;100;100;100
3464;161,2;151;135;118;100;100;100
3465;161,2;151;135;118;100;100;100
3466;161,2;151;135;118;100;100;100
3467;161,2;151;135;118;100;100;100
3468;161,2;151;135;118;100;100;100
3469;161,2;151;135;118;100;100;100
3470;161,2;151;135;118;100;100;100
3471;161,2;151;135;118;100;100;100
3472;161,2;151;135;118;100;100;100
3473;161,2;151;135;118;100;100;100
3474;161,2;151;135;118;100;100;100
3475;161,2;151;135;118;100;100;100
3476;161,2;151;135;118;100;100;100
3477;161,2;151;135;118;100;100;100
3478;161,2;151;135;118;100;100;100
3479;161,2;151;135;118;100;100;100
3480;161,2;151;135;118;100;100;100
3481;161,2;151;135;118;100;100;100
3482;161,2;151;135;118;100;100;100
3483;161,2;151;135;118;100;100;100
3484;161,2;151;135;118;100;100;100
